ID_Product,PREP,LONG,LARG,HAUT,QTE,Volume_Product,POIDS,TYPE_OP,index,Number_Lines,Product_FREQUENCY,Quantity_demand,Average_Volume/Day,Familly
2105870,detail,220,135,85,25,2524500,2674,UNIT,2926,514,1.976923076923077,2306,22390373.076923076,Normal
2105888,detail,220,135,85,100,2524500,3035,UNIT,2942,1418,5.453846153846154,7436,72200700.0,Normal
2140528,detail,160,125,90,100,1800000,2612,UNIT,3334,57,0.21923076923076923,96,664615.3846153846,Normal
2150381,detail,125,80,55,100,550000,364,UNIT,3387,374,1.4384615384615385,3592,7598461.538461538,Normal
2109004,detail,200,170,90,1,3060000,777,UNIT,2975,245,0.9423076923076923,432,5084307.692307692,Normal
2122274,detail,335,45,45,1,678375,520,UNIT,3171,134,0.5153846153846153,296,772303.8461538461,Normal
2149737,detail,280,125,80,100,2800000,1375,UNIT,3373,23,0.08846153846153847,250,2692307.6923076925,Normal
2143013,detail,125,70,65,1000,568750,1237,UNIT,3353,108,0.4153846153846154,949,2075937.5,Normal
2145815,detail,280,235,5,1,329000,275,UNIT,3360,413,1.5884615384615384,758,959161.5384615385,Normal
2180532,detail,290,215,100,1,6235000,2558,UNIT,3905,38,0.14615384615384616,40,959230.7692307692,Normal
20845,detail,290,180,110,25,5742000,3000,UNIT,64,24,0.09230769230769231,48,1060061.5384615385,Normal
20849,detail,280,250,120,25,8400000,3505,UNIT,66,33,0.12692307692307692,54,1744615.3846153845,Normal
2142031,detail,280,140,40,50,1568000,1771,UNIT,3344,227,0.8730769230769231,965,5819692.307692308,Normal
2207519,detail,150,95,40,1,570000,2173,UNIT,4203,26,0.1,37,81115.38461538461,Normal
2204334,detail,165,165,25,1,680625,968,UNIT,4136,91,0.35,2551,6677978.365384615,Normal
2184369,detail,235,140,85,50,2796500,3337,UNIT,3931,384,1.476923076923077,1300,13982500.0,Normal
2184471,detail,90,80,60,25,432000,755,UNIT,3933,28,0.1076923076923077,94,156184.61538461538,Normal
2184483,detail,200,90,75,50,1350000,2701,UNIT,3945,58,0.2230769230769231,164,851538.4615384615,Normal
2184505,detail,90,90,80,100,648000,1088,UNIT,3960,1410,5.423076923076923,5830,14530153.846153846,Normal
2184518,detail,120,90,77,50,831600,1217,UNIT,3971,309,1.1884615384615385,1070,3422353.846153846,Normal
2215476,detail,370,120,100,1,4440000,573,UNIT,4224,561,2.1576923076923076,592,10109538.461538462,Normal
2184546,detail,90,80,57,25,410400,616,UNIT,3993,26,0.1,124,195729.23076923078,Normal
2184550,detail,90,80,58,50,417600,495,UNIT,3997,12,0.046153846153846156,33,53003.07692307692,Normal
2184830,detail,188,135,160,50,4060800,3675,UNIT,4005,62,0.23846153846153847,423,6606609.230769231,Normal
2195766,detail,190,140,85,100,2261000,2391,UNIT,4084,56,0.2153846153846154,108,939184.6153846154,Normal
2172927,detail,325,325,180,25,19012500,3251,UNIT,3834,219,0.8423076923076923,731,53454375.0,Normal
2173901,detail,140,90,50,100,630000,615,UNIT,3848,98,0.3769230769230769,1311,3176653.846153846,Normal
2159811,detail,240,200,115,1,5520000,562,UNIT,3645,656,2.523076923076923,691,14670461.538461538,Normal
2186680,detail,250,250,40,1,2500000,1048,UNIT,4046,505,1.9423076923076923,642,6173076.923076923,Normal
2223932,detail,375,140,50,5,2625000,5097,UNIT,4418,56,0.2153846153846154,287,2897596.153846154,Heavy
2278640,detail,275,155,65,1,2770625,221,UNIT,4954,65,0.25,297,3164906.25,Normal
2223942,detail,375,140,50,20,2625000,3514,UNIT,4426,13,0.05,33,333173.07692307694,Normal
2179073,detail,325,30,30,1,292500,424,UNIT,3863,310,1.1923076923076923,1158,1302750.0,Normal
237331,detail,80,60,55,100,264000,259,UNIT,402,113,0.4346153846153846,602,611261.5384615385,Normal
2223901,detail,375,140,50,10,2625000,4280,UNIT,4393,26,0.1,90,908653.8461538461,Normal
2223903,detail,375,140,50,10,2625000,5886,UNIT,4395,19,0.07307692307692308,127,1282211.5384615385,Heavy
237360,detail,120,85,55,100,561000,412,UNIT,408,35,0.1346153846153846,254,548053.8461538461,Normal
2223916,detail,385,140,50,5,2695000,4952,UNIT,4404,67,0.25769230769230766,383,3969942.3076923075,Normal
233859,detail,185,135,160,16,3996000,5854,UNIT,384,18,0.06923076923076923,46,706984.6153846154,Heavy
2237092,detail,380,140,100,10,5320000,6829,UNIT,4582,116,0.4461538461538462,415,8491538.461538462,Heavy
2224293,detail,345,35,35,8,422625,776,UNIT,4489,115,0.4423076923076923,293,476265.8653846154,Normal
224500,detail,170,130,60,1000,1326000,1894,UNIT,332,43,0.16538461538461538,95,484500.0,Normal
2262131,detail,270,90,55,1,1336500,991,UNIT,4851,4103,15.78076923076923,183848,945049430.7692307,Normal
2223835,detail,240,140,100,20,3360000,5644,UNIT,4339,233,0.8961538461538462,915,11824615.384615384,Heavy
2246792,detail,190,140,80,50,2128000,2192,UNIT,4714,48,0.18461538461538463,119,973969.2307692308,Normal
2248000,detail,240,195,200,2,9360000,6060,UNIT,4720,24,0.09230769230769231,46,1656000.0,Heavy
284248,detail,220,200,80,10,3520000,4257,UNIT,634,58,0.2230769230769231,402,5442461.538461538,Normal
431598,detail,386,382,285,5,42023820,6001,UNIT,1920,2,0.007692307692307693,4,646520.3076923077,Heavy
312362,detail,290,190,40,50,2204000,3783,UNIT,902,65,0.25,225,1907307.6923076923,Normal
432078,detail,310,240,120,25,8928000,790,UNIT,1924,6,0.023076923076923078,6,206030.76923076922,Normal
2007752,detail,118,94,87,1000,965004,1437,UNIT,2132,95,0.36538461538461536,909,3373802.446153846,Normal
202344,detail,235,140,55,50,1809500,1460,UNIT,207,209,0.8038461538461539,1299,9040540.384615384,Normal
423883,detail,185,130,125,50,3006250,1356,UNIT,1866,56,0.2153846153846154,219,2532187.5,Normal
423888,detail,185,130,120,50,2886000,1593,UNIT,1871,32,0.12307692307692308,94,1043400.0,Normal
435406,detail,70,70,25,1,122500,97,UNIT,1962,55,0.21153846153846154,390,183750.0,Fragile
2223882,detail,535,95,80,5,4066000,7334,UNIT,4382,54,0.2076923076923077,433,6771453.846153846,Heavy
304183,detail,250,243,89,10,5406750,2318,UNIT,777,45,0.17307692307692307,112,2329061.5384615385,Normal
304196,detail,180,94,50,20,846000,1671,UNIT,784,19,0.07307692307692308,55,178961.53846153847,Normal
2199452,detail,260,220,50,50,2860000,4496,UNIT,4098,82,0.3153846153846154,280,3080000.0,Normal
2237397,detail,185,140,100,40,2590000,2442,UNIT,4585,43,0.16538461538461538,121,1205346.1538461538,Normal
378683,detail,286,161,125,100,5755750,3200,UNIT,1354,177,0.6807692307692308,929,20565737.5,Normal
385872,detail,185,135,100,50,2497500,2862,UNIT,1432,45,0.17307692307692307,131,1258355.7692307692,Normal
365814,detail,234,138,105,20,3390660,4390,UNIT,1165,589,2.2653846153846153,1977,25782057.0,Normal
332069,detail,192,138,54,100,1430784,1664,UNIT,1004,135,0.5192307692307693,604,3323821.292307692,Normal
340233,detail,210,105,140,750,3087000,1679,UNIT,1113,90,0.34615384615384615,193,2291503.846153846,Normal
337111,detail,250,30,30,1,225000,17,UNIT,1064,1841,7.0807692307692305,101983,88254519.23076923,Fragile
362096,detail,120,120,95,5,1368000,925,UNIT,1150,353,1.3576923076923078,1464,7702892.307692308,Normal
202345,detail,235,140,50,50,1645000,1706,UNIT,208,147,0.5653846153846154,705,4460480.769230769,Normal
411287,detail,580,120,120,1,8352000,1446,UNIT,1637,6867,26.411538461538463,9063,291131446.15384614,Normal
39215,detail,240,192,85,20,3916800,4378,UNIT,104,13,0.05,46,692972.3076923077,Normal
2261252,detail,245,215,80,1,4214000,1711,UNIT,4840,55,0.21153846153846154,84,1361446.1538461538,Normal
387434,detail,240,220,125,50,6600000,4356,UNIT,1494,25,0.09615384615384616,76,1929230.7692307692,Normal
258015,detail,138,90,65,10,807300,698,UNIT,469,51,0.19615384615384615,253,785565.0,Normal
305015,detail,180,40,10,1,72000,20,UNIT,846,45,0.17307692307692307,123,34061.53846153846,Fragile
2198933,detail,365,165,80,1,4818000,1955,UNIT,4094,52,0.2,56,1037723.0769230769,Normal
2074625,detail,80,20,20,1,32000,15,UNIT,2646,9,0.03461538461538462,20,2461.5384615384614,Fragile
2156219,detail,210,128,105,1000,2822400,1330,UNIT,3496,760,2.923076923076923,13905,150944123.07692307,Normal
2243177,detail,125,125,20,1,312500,150,UNIT,4663,27,0.10384615384615385,68,81730.76923076923,Fragile
2215802,detail,90,80,55,1,396000,135,UNIT,4228,43,0.16538461538461538,70,106615.38461538461,Fragile
2261201,detail,185,115,85,1,1808375,218,UNIT,4815,24,0.09230769230769231,37,257345.67307692306,Normal
216380,detail,128,80,55,100,563200,1234,UNIT,300,40,0.15384615384615385,109,236110.76923076922,Normal
406783,detail,490,115,35,1,1972250,1827,UNIT,1554,33,0.12692307692307692,49,371693.26923076925,Normal
418301,detail,415,20,20,1,166000,354,UNIT,1788,47,0.18076923076923077,132,84276.92307692308,Normal
2252199,detail,162,125,90,100,1822500,1102,UNIT,4723,22,0.08461538461538462,31,217298.07692307694,Normal
2302149,detail,105,105,10,1,110250,449,UNIT,5051,14,0.05384615384615385,14,5936.538461538462,Normal
308856,detail,185,140,160,200,4144000,820,UNIT,890,23,0.08846153846153847,29,462215.3846153846,Normal
2097738,detail,55,55,10,1,30250,23,UNIT,2829,10,0.038461538461538464,17,1977.8846153846155,Fragile
3513340,detail,190,140,105,250,2793000,1753,UNIT,5093,9,0.03461538461538462,24,257815.38461538462,Normal
327151,detail,160,75,20,1,240000,45,UNIT,972,6,0.023076923076923078,11,10153.846153846154,Fragile
2232937,detail,120,50,20,20,120000,29,UNIT,4534,13,0.05,14,6461.538461538462,Fragile
2186207,detail,165,125,90,100,1856250,1765,UNIT,4043,22,0.08461538461538462,28,199903.84615384616,Normal
2200275,detail,360,330,25,1,2970000,1432,UNIT,4117,34,0.13076923076923078,101,1153730.7692307692,Normal
2177401,detail,400,360,120,1,17280000,2910,UNIT,3853,5448,20.953846153846154,8703,578414769.2307693,Normal
283636,detail,125,70,65,200,568750,774,UNIT,624,30,0.11538461538461539,125,273437.5,Normal
2159012,detail,420,55,45,1,1039500,282,UNIT,3562,14,0.05384615384615385,31,123940.38461538461,Normal
432947,detail,340,150,85,50,4335000,305,UNIT,1932,315,1.2115384615384615,2674,44583807.692307696,Normal
2206292,detail,155,110,40,1,682000,2034,UNIT,4162,18,0.06923076923076923,19,49838.46153846154,Normal
2112751,detail,221,60,60,1,795600,306,UNIT,2994,63,0.2423076923076923,97,296820.0,Normal
2109982,detail,570,385,230,1,50473500,5286,UNIT,2978,7193,27.665384615384614,10053,1951577290.3846154,Heavy
2179727,detail,315,60,60,50,1134000,3141,UNIT,3892,24,0.09230769230769231,42,183184.61538461538,Normal
2270735,detail,140,75,60,1,630000,275,UNIT,4885,18,0.06923076923076923,20,48461.53846153846,Normal
2098502,detail,395,290,175,1,20046250,3889,UNIT,2838,227,0.8730769230769231,321,24749408.653846152,Normal
2159464,detail,425,67,67,1,1907825,523,UNIT,3629,23,0.08846153846153847,50,366889.42307692306,Normal
2238552,detail,155,135,75,6,1569375,2334,UNIT,4624,729,2.8038461538461537,1854,11190850.961538462,Normal
2150709,detail,155,155,105,25,2522625,1402,UNIT,3399,493,1.896153846153846,1746,16940397.115384616,Normal
2204932,detail,240,140,110,100,3696000,4202,UNIT,4140,13,0.05,13,184800.0,Normal
2091267,detail,125,80,55,100,550000,300,UNIT,2798,43,0.16538461538461538,375,793269.2307692308,Normal
2242012,detail,395,110,115,1,4996750,6512,UNIT,4661,107,0.4115384615384615,129,2479156.730769231,Heavy
423908,detail,190,130,125,50,3087500,1725,UNIT,1881,33,0.12692307692307692,75,890625.0,Normal
2137035,detail,220,200,95,1,4180000,1307,UNIT,3312,1840,7.076923076923077,2810,45176153.84615385,Normal
2057803,detail,70,64,10,1,44800,89,UNIT,2500,1447,5.565384615384615,2557,440590.76923076925,Fragile
51058,detail,250,42,37,1,388500,292,UNIT,150,2,0.007692307692307693,2,2988.4615384615386,Normal
335507,detail,210,170,55,100,1963500,235,UNIT,1027,101,0.38846153846153847,304,2295784.6153846155,Normal
2117870,detail,150,150,5,1,112500,179,UNIT,3073,913,3.5115384615384615,2115,915144.2307692308,Fragile
2004229,detail,235,150,85,12,2996250,2510,UNIT,2066,16,0.06153846153846154,56,645346.1538461539,Normal
2170678,detail,155,40,40,10,248000,397,UNIT,3807,20,0.07692307692307693,32,30523.076923076922,Normal
2078533,detail,275,250,95,1,6531250,877,UNIT,2703,132,0.5076923076923077,184,4622115.384615385,Normal
2275053,detail,190,190,45,1,1624500,141,UNIT,4949,2,0.007692307692307693,2,12496.153846153846,Fragile
2243839,detail,120,95,20,2,228000,26,UNIT,4707,8,0.03076923076923077,9,7892.307692307692,Fragile
440001,detail,125,25,25,1,78125,16,UNIT,1990,10,0.038461538461538464,29,8713.942307692309,Fragile
409209,detail,550,45,25,1,618750,276,UNIT,1593,798,3.0692307692307694,3971,9450216.346153846,Normal
359648,detail,170,70,20,1,238000,154,UNIT,1135,20,0.07692307692307693,40,36615.38461538462,Fragile
2259035,detail,120,120,10,1,144000,130,UNIT,4750,12,0.046153846153846156,16,8861.538461538461,Fragile
2227084,detail,395,295,105,1,12235125,1121,UNIT,4502,23,0.08846153846153847,27,1270570.673076923,Normal
288312,detail,220,200,30,100,1320000,624,UNIT,684,875,3.3653846153846154,6918,35122153.84615385,Normal
409214,detail,250,45,25,1,281250,131,UNIT,1598,405,1.5576923076923077,982,1062259.6153846155,Fragile
2137034,detail,445,395,140,1,24608500,3038,UNIT,3311,3041,11.696153846153846,4918,465479242.3076923,Normal
2184332,detail,270,230,100,1,6210000,2512,UNIT,3927,2555,9.826923076923077,3970,94821923.07692307,Normal
2038639,detail,150,130,15,1,292500,84,UNIT,2329,48,0.18461538461538463,129,145125.0,Fragile
262750,detail,215,33,5,1,35475,67,UNIT,521,8,0.03076923076923077,10,1364.423076923077,Fragile
2206270,detail,140,100,45,1,630000,1222,UNIT,4146,13,0.05,16,38769.230769230766,Normal
355410,detail,100,80,40,50,320000,438,UNIT,1131,355,1.3653846153846154,4108,5056000.0,Normal
2099400,detail,285,48,5,5,68400,129,UNIT,2854,64,0.24615384615384617,144,37883.07692307692,Fragile
2296061,detail,45,45,20,1,40500,118,UNIT,5025,127,0.48846153846153845,148,23053.846153846152,Fragile
2142823,detail,390,300,95,50,11115000,3109,UNIT,3352,12,0.046153846153846156,21,897750.0,Normal
2113317,detail,125,115,53,1,761875,247,UNIT,3036,14,0.05384615384615385,15,43954.32692307692,Normal
2233872,detail,155,92,60,1,855600,235,UNIT,4550,83,0.3192307692307692,88,289587.6923076923,Normal
304903,detail,150,40,20,10,120000,34,UNIT,813,145,0.5576923076923077,241,111230.76923076923,Fragile
2070418,detail,83,83,80,1,551120,1567,UNIT,2605,15,0.057692307692307696,22,46633.230769230766,Normal
417560,detail,115,70,40,1,322000,78,UNIT,1729,2,0.007692307692307693,6,7430.7692307692305,Fragile
2153432,detail,430,170,160,1,11696000,3722,UNIT,3428,5,0.019230769230769232,5,224923.07692307694,Normal
340806,detail,175,43,36,1,270900,82,UNIT,1117,35,0.1346153846153846,63,65641.15384615384,Fragile
2170660,detail,95,30,30,10,85500,67,UNIT,3795,60,0.23076923076923078,88,28938.46153846154,Fragile
2270746,detail,157,67,35,1,368165,74,UNIT,4896,39,0.15,130,184082.5,Fragile
2193380,detail,135,90,85,1,1032750,649,UNIT,4059,339,1.3038461538461539,633,2514349.0384615385,Normal
2163334,detail,125,100,40,1,500000,1343,UNIT,3696,43,0.16538461538461538,70,134615.38461538462,Normal
2076464,detail,280,65,65,1,1183000,329,UNIT,2666,12,0.046153846153846156,24,109200.0,Normal
2159244,detail,85,75,50,1,318750,146,UNIT,3593,275,1.0576923076923077,418,512451.92307692306,Fragile
2038638,detail,150,130,15,1,292500,84,UNIT,2328,84,0.3230769230769231,233,262125.0,Fragile
2238261,detail,150,83,53,1,659850,71,UNIT,4617,402,1.5461538461538462,467,1185192.1153846155,Fragile
333435,detail,540,75,75,1,3037500,2123,UNIT,1022,23,0.08846153846153847,33,385528.8461538461,Normal
2069906,detail,380,150,140,1,7980000,643,UNIT,2560,57,0.21923076923076923,62,1902923.076923077,Normal
2159203,detail,125,115,53,1,761875,247,UNIT,3574,20,0.07692307692307693,50,146514.42307692306,Normal
305057,detail,160,20,20,1,64000,59,UNIT,854,27,0.10384615384615385,85,20923.076923076922,Fragile
2168879,detail,435,80,30,1,1044000,1287,UNIT,3768,133,0.5115384615384615,263,1056046.1538461538,Normal
2243198,detail,125,125,25,1,390625,112,UNIT,4666,5,0.019230769230769232,28,42067.307692307695,Fragile
2163327,detail,130,100,40,1,520000,1294,UNIT,3690,253,0.9730769230769231,277,554000.0,Normal
7594,detail,32,5,16,1,2560,20,UNIT,28,1,0.0038461538461538464,4,39.38461538461539,Fragile
285713,detail,340,250,70,100,5950000,960,UNIT,652,700,2.6923076923076925,4518,103392692.3076923,Normal
31142,detail,140,95,82,25,1090600,1033,UNIT,93,19,0.07307692307692308,46,192952.3076923077,Normal
2185550,detail,580,97,97,1,5457220,2447,UNIT,4029,38,0.14615384615384616,40,839572.3076923077,Normal
2153347,detail,425,65,65,1,1795625,982,UNIT,3415,65,0.25,88,607750.0,Normal
2159219,detail,155,145,53,1,1191175,386,UNIT,3589,18,0.06923076923076923,22,100791.73076923077,Normal
409181,detail,550,40,25,1,550000,117,UNIT,1572,378,1.4538461538461538,1757,3716730.769230769,Fragile
2194689,detail,160,135,70,1,1512000,155,UNIT,4078,12,0.046153846153846156,15,87230.76923076923,Fragile
2158128,detail,580,95,95,1,5234500,2545,UNIT,3531,79,0.3038461538461538,171,3442690.3846153845,Normal
2153421,detail,425,80,80,1,2720000,1391,UNIT,3419,12,0.046153846153846156,12,125538.46153846153,Normal
386554,detail,250,180,80,20,3600000,1961,UNIT,1482,10,0.038461538461538464,13,180000.0,Normal
2287569,detail,187,140,52,40,1361360,2602,UNIT,4984,37,0.1423076923076923,152,795872.0,Normal
2159412,detail,425,55,45,1,1051875,414,UNIT,3621,17,0.06538461538461539,39,157781.25,Normal
2154905,detail,125,40,20,25,100000,161,UNIT,3474,31,0.11923076923076924,45,17307.69230769231,Fragile
417630,detail,160,80,70,1,896000,277,UNIT,1767,4,0.015384615384615385,5,17230.76923076923,Normal
242372,detail,490,90,10,1,441000,450,UNIT,429,26,0.1,29,49188.46153846154,Normal
369097,detail,72,48,48,1,165888,115,UNIT,1181,139,0.5346153846153846,303,193323.3230769231,Fragile
2120656,detail,120,30,30,5,108000,227,UNIT,3153,51,0.19615384615384615,78,32400.0,Normal
20876,detail,400,285,40,5,4560000,2125,UNIT,77,37,0.1423076923076923,253,4437230.769230769,Normal
2158303,detail,130,120,85,1,1326000,371,UNIT,3548,4,0.015384615384615385,13,66300.0,Normal
2238570,detail,155,135,75,6,1569375,2317,UNIT,4631,913,3.5115384615384615,1769,10677786.057692308,Normal
2076514,detail,440,65,70,1,2002000,469,UNIT,2689,40,0.15384615384615385,101,777700.0,Normal
2154907,detail,125,40,15,25,75000,134,UNIT,3476,48,0.18461538461538463,77,22211.53846153846,Fragile
2153439,detail,350,100,90,1,3150000,1308,UNIT,3432,10,0.038461538461538464,11,133269.23076923078,Normal
2128501,detail,480,25,25,1,300000,534,UNIT,3256,106,0.4076923076923077,271,312692.3076923077,Normal
370598,detail,200,160,60,50,1920000,150,UNIT,1231,921,3.542307692307692,3137,23165538.46153846,Fragile
423774,detail,260,40,35,1,364000,290,UNIT,1838,38,0.14615384615384616,73,102200.0,Normal
2113312,detail,125,115,53,1,761875,190,UNIT,3031,16,0.06153846153846154,19,55675.480769230766,Fragile
304917,detail,170,40,30,10,204000,113,UNIT,821,35,0.1346153846153846,69,54138.46153846154,Fragile
2261174,detail,170,115,75,1,1466250,278,UNIT,4788,41,0.1576923076923077,80,451153.8461538461,Normal
2233877,detail,220,165,60,1,2178000,592,UNIT,4555,90,0.34615384615384615,105,879576.9230769231,Normal
2136470,detail,90,35,35,1,110250,398,UNIT,3299,98,0.3769230769230769,156,66150.0,Normal
209378,detail,23,23,3,1,1587,1,UNIT,282,25,0.09615384615384616,112,683.6307692307693,Fragile
435414,detail,293,284,190,1,15810280,4480,UNIT,1968,118,0.45384615384615384,641,38978421.07692308,Normal
2163188,detail,145,100,40,1,580000,1957,UNIT,3670,48,0.18461538461538463,61,136076.92307692306,Normal
2183224,detail,140,40,40,1,224000,42,UNIT,3914,44,0.16923076923076924,136,117169.23076923077,Fragile
362174,detail,125,65,65,1,528125,465,UNIT,1152,31,0.11923076923076924,61,123906.25,Normal
2159205,detail,155,145,53,1,1191175,292,UNIT,3576,79,0.3038461538461538,173,792589.5192307692,Normal
2222127,detail,235,215,30,200,1515750,5210,UNIT,4294,31,0.11923076923076924,38,221532.6923076923,Heavy
2203660,detail,40,40,25,1,40000,67,UNIT,4132,42,0.16153846153846155,50,7692.307692307692,Fragile
2041633,detail,120,75,60,1,540000,548,UNIT,2426,34,0.13076923076923078,74,153692.3076923077,Normal
2113293,detail,215,210,53,1,2392950,524,UNIT,3026,20,0.07692307692307693,26,239295.0,Normal
2224249,detail,170,35,10,1,59500,37,UNIT,4463,37,0.1423076923076923,169,38675.0,Fragile
337295,detail,510,370,200,1,37740000,4980,UNIT,1065,245,0.9423076923076923,336,48771692.307692304,Normal
284260,detail,400,200,120,1,9600000,1011,UNIT,635,240,0.9230769230769231,422,15581538.461538462,Normal
237740,detail,40,40,6,1,9600,43,UNIT,415,11,0.04230769230769231,11,406.15384615384613,Fragile
2247639,detail,240,200,195,2,9360000,6140,UNIT,4719,1,0.0038461538461538464,2,72000.0,Heavy
2070372,detail,100,35,30,1,105000,116,UNIT,2569,901,3.4653846153846155,2152,869076.9230769231,Fragile
2296011,detail,45,45,20,1,40500,152,UNIT,5015,114,0.43846153846153846,135,21028.846153846152,Fragile
2198260,detail,390,290,105,1,11875500,4383,UNIT,4092,31,0.11923076923076924,58,2649150.0,Normal
417639,detail,190,100,80,1,1520000,474,UNIT,1774,7,0.026923076923076925,8,46769.230769230766,Normal
2206278,detail,120,100,30,1,360000,1291,UNIT,4153,4,0.015384615384615385,5,6923.076923076923,Normal
2154875,detail,150,45,15,25,101250,234,UNIT,3448,5,0.019230769230769232,5,1947.1153846153845,Normal
2158221,detail,580,70,65,1,2639000,913,UNIT,3532,10,0.038461538461538464,34,345100.0,Normal
409212,detail,350,45,25,1,393750,172,UNIT,1596,268,1.0307692307692307,1106,1674951.923076923,Fragile
2314167,detail,350,350,5,1,612500,1440,UNIT,5070,30,0.11538461538461539,49,115432.69230769231,Normal
7266,detail,32,8,16,1,4096,29,UNIT,10,4,0.015384615384615385,6,94.52307692307693,Fragile
2149419,detail,190,140,80,1,2128000,486,UNIT,3371,9,0.03461538461538462,18,147323.07692307694,Normal
2119772,detail,142,100,85,100,1207000,1244,UNIT,3128,49,0.18846153846153846,178,826330.7692307692,Normal
2243342,detail,165,140,135,10,3118500,878,UNIT,4684,47,0.18076923076923077,65,779625.0,Normal
428626,detail,80,75,20,2,120000,41,UNIT,1892,38,0.14615384615384616,76,35076.92307692308,Fragile
417634,detail,185,130,80,1,1924000,365,UNIT,1771,2,0.007692307692307693,2,14800.0,Normal
49766,detail,125,102,31,20,395250,65,UNIT,148,132,0.5076923076923077,675,1026129.8076923077,Fragile
386233,detail,390,195,180,100,13689000,2222,UNIT,1448,323,1.2423076923076923,1723,90715950.0,Normal
2077176,detail,118,32,32,1,120832,456,UNIT,2701,94,0.36153846153846153,379,176135.87692307692,Normal
2261239,detail,195,135,65,1,1711125,357,UNIT,4834,6,0.023076923076923078,8,52650.0,Normal
251834,detail,120,120,100,1,1440000,800,UNIT,459,414,1.5923076923076922,554,3068307.6923076925,Normal
2070373,detail,100,35,30,1,105000,119,UNIT,2570,125,0.4807692307692308,210,84807.69230769231,Fragile
2071120,detail,240,165,53,1,2098800,640,UNIT,2613,568,2.1846153846153844,679,5481096.923076923,Normal
281871,detail,250,50,50,1,625000,263,UNIT,585,5,0.019230769230769232,6,14423.076923076924,Normal
376196,detail,130,60,60,1,468000,170,UNIT,1316,387,1.4884615384615385,661,1189800.0,Fragile
2091265,detail,125,80,55,100,550000,243,UNIT,2797,49,0.18846153846153846,676,1430000.0,Normal
336550,detail,150,25,22,1,82500,41,UNIT,1055,567,2.1807692307692306,1059,336028.8461538461,Fragile
288313,detail,195,185,80,100,2886000,625,UNIT,685,278,1.0692307692307692,2161,23987100.0,Normal
2224204,detail,205,75,75,32,1153125,1561,UNIT,4438,23,0.08846153846153847,24,106442.30769230769,Normal
2168874,detail,435,50,50,1,1087500,1097,UNIT,3764,624,2.4,886,3705865.3846153845,Normal
2172040,detail,425,55,45,1,1051875,298,UNIT,3815,16,0.06153846153846154,21,84959.13461538461,Normal
2083787,detail,380,280,80,3000,8512000,8505,UNIT,2781,61,0.23461538461538461,163,5336369.230769231,Heavy
2224294,detail,250,45,45,8,506250,904,UNIT,4490,85,0.3269230769230769,107,208341.34615384616,Normal
2117972,detail,400,400,5,1,800000,1965,UNIT,3094,198,0.7615384615384615,464,1427692.3076923077,Normal
31145,detail,139,94,81,25,1058346,2311,UNIT,96,4,0.015384615384615385,22,89552.35384615384,Normal
2305506,detail,240,235,55,25,3102000,366,UNIT,5058,38,0.14615384615384616,64,763569.2307692308,Normal
2108734,detail,495,395,210,1,41060250,2836,UNIT,2970,28,0.1076923076923077,34,5369417.307692308,Normal
2158263,detail,580,95,95,1,5234500,2275,UNIT,3545,100,0.38461538461538464,196,3946007.6923076925,Normal
2168638,detail,150,95,40,1,570000,1918,UNIT,3755,11,0.04230769230769231,12,26307.69230769231,Normal
332098,detail,395,59,57,1,1328385,1277,UNIT,1013,45,0.17307692307692307,101,516026.48076923075,Normal
417578,detail,140,70,40,1,392000,181,UNIT,1738,1,0.0038461538461538464,1,1507.6923076923076,Fragile
2076283,detail,275,65,65,1,1161875,299,UNIT,2661,29,0.11153846153846154,56,250250.0,Normal
290014,detail,137,92,80,50,1008320,1116,UNIT,689,97,0.3730769230769231,328,1272034.4615384615,Normal
2261243,detail,245,180,60,1,2646000,896,UNIT,4838,15,0.057692307692307696,15,152653.84615384616,Normal
388852,detail,165,76,70,1,877800,1103,UNIT,1514,34,0.13076923076923078,36,121541.53846153847,Normal
2039128,detail,70,30,30,5,63000,50,UNIT,2357,28,0.1076923076923077,66,15992.307692307691,Fragile
2305540,detail,463,55,55,1,1400575,1110,UNIT,5060,10,0.038461538461538464,18,96962.88461538461,Normal
378675,detail,148,67,67,1,664372,564,UNIT,1351,1,0.015151515151515152,1,10066.242424242424,Normal
2022050,detail,220,90,80,32,1584000,2057,UNIT,2247,450,1.7307692307692308,589,3588369.230769231,Normal
2039190,detail,150,130,15,1,292500,138,UNIT,2372,253,0.9730769230769231,429,482625.0,Fragile
274566,detail,145,80,60,25,696000,272,UNIT,564,9,0.03461538461538462,74,198092.3076923077,Normal
416740,detail,190,140,80,100,2128000,2920,UNIT,1717,728,2.8,2885,23612615.384615384,Normal
369644,detail,241,73,45,10,791685,1766,UNIT,1198,86,0.33076923076923076,411,1251471.2884615385,Normal
2007057,detail,330,145,56,1,2679600,241,UNIT,2111,8078,31.06923076923077,13188,135917556.92307693,Normal
2007446,detail,230,140,60,1,1932000,210,UNIT,2116,61,0.23461538461538461,1021,7586815.384615385,Normal
2007711,detail,235,140,55,250,1809500,1255,UNIT,2123,50,0.19230769230769232,1108,7711253.846153846,Normal
2004119,detail,221,136,83,50,2494648,2867,UNIT,1999,113,0.4346153846153846,574,5507415.2,Normal
2004153,detail,220,135,85,25,2524500,2470,UNIT,2011,142,0.5461538461538461,663,6437475.0,Normal
