CODE_BARRE,NUM_ALVEOLE,LONGUEUR,LARGEUR,HAUTEUR,LIB_ALLEE,INDICE_COLONNE,LIB_COLONNE,LIB_NIVEAU,LIB_INDICE,COUT_EMPL,ID_GARE,Volume_Location,TYPE,Famille
20-08-06-C,0,600,400,350,20,0,8,6,C,6,GARE10,84000000,Etagères,0
20-09-05-A,0,2400,800,1000,20,0,9,5,A,7,GARE10,1920000000,Dynamique palettes (2),0
20-09-06-A,0,600,400,350,20,0,9,6,A,7,GARE10,84000000,Etagères,0
20-09-06-B,0,600,400,350,20,0,9,6,B,7,GARE10,84000000,Etagères,0
20-09-06-C,0,600,400,350,20,0,9,6,C,7,GARE10,84000000,Etagères,0
20-10-05-A,0,2400,800,1000,20,0,10,5,A,8,GARE10,1920000000,Dynamique palettes (2),0
20-10-06-A,0,600,400,350,20,0,10,6,A,8,GARE10,84000000,Etagères,0
20-10-06-B,0,600,400,350,20,0,10,6,B,8,GARE10,84000000,Etagères,0
20-11-05-A,0,2400,800,1000,20,0,11,5,A,9,GARE10,1920000000,Dynamique palettes (2),0
20-11-06-A,0,600,400,350,20,0,11,6,A,9,GARE10,84000000,Etagères,0
20-11-06-B,0,600,400,350,20,0,11,6,B,9,GARE10,84000000,Etagères,0
20-12-05-A,0,2400,800,1000,20,0,12,5,A,10,GARE10,1920000000,Dynamique palettes (2),0
20-12-06-A,0,600,400,350,20,0,12,6,A,10,GARE10,84000000,Etagères,0
20-12-06-B,0,600,400,350,20,0,12,6,B,10,GARE10,84000000,Etagères,0
20-13-05-A,0,2400,800,1000,20,0,13,5,A,11,GARE10,1920000000,Dynamique palettes (2),0
20-13-06-A,0,600,400,350,20,0,13,6,A,11,GARE10,84000000,Etagères,0
20-13-06-B,0,600,400,350,20,0,13,6,B,11,GARE10,84000000,Etagères,0
20-14-05-A,0,2400,800,1000,20,0,14,5,A,12,GARE10,1920000000,Dynamique palettes (2),0
20-14-06-A,0,600,400,350,20,0,14,6,A,12,GARE10,84000000,Etagères,0
20-14-06-B,0,600,400,350,20,0,14,6,B,12,GARE10,84000000,Etagères,0
20-14-06-C,0,600,400,350,20,0,14,6,C,12,GARE10,84000000,Etagères,0
20-15-05-A,0,2400,800,1000,20,0,15,5,A,13,GARE10,1920000000,Dynamique palettes (2),0
20-15-06-A,0,600,400,350,20,0,15,6,A,13,GARE10,84000000,Etagères,0
20-15-06-B,0,600,400,350,20,0,15,6,B,13,GARE10,84000000,Etagères,0
20-15-06-C,0,600,400,350,20,0,15,6,C,13,GARE10,84000000,Etagères,0
20-15-06-D,0,600,400,350,20,0,15,6,D,13,GARE10,84000000,Etagères,0
20-16-05-A,0,2400,800,1000,20,0,16,5,A,14,GARE10,1920000000,Dynamique palettes (2),0
20-16-06-A,0,600,400,350,20,0,16,6,A,14,GARE10,84000000,Etagères,0
20-16-06-B,0,600,400,350,20,0,16,6,B,14,GARE10,84000000,Etagères,0
20-16-06-C,0,600,400,350,20,0,16,6,C,14,GARE10,84000000,Etagères,0
20-17-05-A,0,2400,800,1000,20,0,17,5,A,15,GARE10,1920000000,Dynamique palettes (2),0
20-18-05-A,0,2400,800,1000,20,0,18,5,A,16,GARE10,1920000000,Dynamique palettes (2),0
20-19-05-A,0,2400,800,1000,20,0,19,5,A,17,GARE10,1920000000,Dynamique palettes (2),0
20-21-05-A,0,2400,800,1000,20,0,21,5,A,1,GARE08,1920000000,Dynamique palettes (2),0
20-22-05-A,0,2400,800,1000,20,0,22,5,A,2,GARE08,1920000000,Dynamique palettes (2),0
20-23-05-A,0,2400,800,1000,20,0,23,5,A,3,GARE08,1920000000,Dynamique palettes (2),0
20-24-05-A,0,2400,800,1000,20,0,24,5,A,4,GARE08,1920000000,Dynamique palettes (2),0
20-24-06-A,0,600,400,350,20,0,24,6,A,4,GARE08,84000000,Etagères,0
20-24-06-B,0,600,400,350,20,0,24,6,B,4,GARE08,84000000,Etagères,0
20-24-06-C,0,600,400,350,20,0,24,6,C,4,GARE08,84000000,Etagères,0
20-25-05-A,0,2400,800,1000,20,0,25,5,A,5,GARE08,1920000000,Dynamique palettes (2),0
20-25-06-A,0,600,400,350,20,0,25,6,A,5,GARE08,84000000,Etagères,0
20-25-06-B,0,600,400,350,20,0,25,6,B,5,GARE08,84000000,Etagères,0
20-26-05-A,0,2400,800,1000,20,0,26,5,A,6,GARE08,1920000000,Dynamique palettes (2),0
20-26-06-A,0,600,400,350,20,0,26,6,A,6,GARE08,84000000,Etagères,0
20-26-06-B,0,600,400,350,20,0,26,6,B,6,GARE08,84000000,Etagères,0
20-27-05-A,0,2400,800,1000,20,0,27,5,A,7,GARE08,1920000000,Dynamique palettes (2),0
20-27-06-A,0,600,400,350,20,0,27,6,A,7,GARE08,84000000,Etagères,0
20-27-06-B,0,600,400,350,20,0,27,6,B,7,GARE08,84000000,Etagères,0
20-27-06-C,0,600,400,350,20,0,27,6,C,7,GARE08,84000000,Etagères,0
20-28-05-A,0,2400,800,1000,20,0,28,5,A,8,GARE08,1920000000,Dynamique palettes (2),0
20-28-06-A,0,600,400,350,20,0,28,6,A,8,GARE08,84000000,Etagères,0
20-28-06-B,0,600,400,350,20,0,28,6,B,8,GARE08,84000000,Etagères,0
20-29-05-A,0,2400,800,1000,20,0,29,5,A,9,GARE08,1920000000,Dynamique palettes (2),0
20-29-06-A,0,600,400,350,20,0,29,6,A,9,GARE08,84000000,Etagères,0
20-29-06-B,0,600,400,350,20,0,29,6,B,9,GARE08,84000000,Etagères,0
20-29-06-C,0,600,400,350,20,0,29,6,C,9,GARE08,84000000,Etagères,0
20-30-05-A,0,2400,800,1000,20,0,30,5,A,10,GARE08,1920000000,Dynamique palettes (2),0
20-30-06-A,0,600,400,350,20,0,30,6,A,10,GARE08,84000000,Etagères,0
20-30-06-B,0,600,400,350,20,0,30,6,B,10,GARE08,84000000,Etagères,0
20-30-06-C,0,600,400,350,20,0,30,6,C,10,GARE08,84000000,Etagères,0
20-31-05-A,0,2400,800,1000,20,0,31,5,A,11,GARE08,1920000000,Dynamique palettes (2),0
20-31-06-A,0,600,400,350,20,0,31,6,A,11,GARE08,84000000,Etagères,0
20-31-06-B,0,600,400,350,20,0,31,6,B,11,GARE08,84000000,Etagères,0
20-31-06-C,0,600,400,350,20,0,31,6,C,11,GARE08,84000000,Etagères,0
20-32-05-A,0,2400,800,1000,20,0,32,5,A,12,GARE08,1920000000,Dynamique palettes (2),0
20-32-06-A,0,600,400,350,20,0,32,6,A,12,GARE08,84000000,Etagères,0
20-32-06-B,0,600,400,350,20,0,32,6,B,12,GARE08,84000000,Etagères,0
20-32-06-C,0,600,400,350,20,0,32,6,C,12,GARE08,84000000,Etagères,0
20-33-05-A,0,2400,800,1000,20,0,33,5,A,13,GARE08,1920000000,Dynamique palettes (2),0
20-33-06-A,0,600,400,350,20,0,33,6,A,13,GARE08,84000000,Etagères,0
20-33-06-B,0,600,400,350,20,0,33,6,B,13,GARE08,84000000,Etagères,0
20-33-06-C,0,600,400,350,20,0,33,6,C,13,GARE08,84000000,Etagères,0
20-34-05-A,0,2400,800,1000,20,0,34,5,A,14,GARE08,1920000000,Dynamique palettes (2),0
20-34-06-A,0,600,400,350,20,0,34,6,A,14,GARE08,84000000,Etagères,0
20-34-06-B,0,600,400,350,20,0,34,6,B,14,GARE08,84000000,Etagères,0
20-34-06-C,0,600,400,350,20,0,34,6,C,14,GARE08,84000000,Etagères,0
20-35-06-A,0,600,400,350,20,0,35,6,A,15,GARE08,84000000,Etagères,0
20-35-06-B,0,600,400,350,20,0,35,6,B,15,GARE08,84000000,Etagères,0
20-35-06-C,0,600,400,350,20,0,35,6,C,15,GARE08,84000000,Etagères,0
21-01-05-A,0,2400,800,1000,21,0,1,5,A,1,GARE15,1920000000,Dynamique palettes (2),0
21-01-06-A,0,600,400,350,21,0,1,6,A,1,GARE15,84000000,Etagères,0
21-01-06-B,0,600,400,350,21,0,1,6,B,1,GARE15,84000000,Etagères,0
21-01-06-C,0,600,400,350,21,0,1,6,C,1,GARE15,84000000,Etagères,0
21-02-05-A,0,2400,800,1000,21,0,2,5,A,2,GARE15,1920000000,Dynamique palettes (2),0
21-02-06-A,0,600,400,350,21,0,2,6,A,2,GARE15,84000000,Etagères,0
21-02-06-B,0,600,400,350,21,0,2,6,B,2,GARE15,84000000,Etagères,0
21-02-06-C,0,600,400,350,21,0,2,6,C,2,GARE15,84000000,Etagères,0
21-03-05-A,0,2400,800,1000,21,0,3,5,A,3,GARE15,1920000000,Dynamique palettes (2),0
21-03-06-A,0,600,400,350,21,0,3,6,A,3,GARE15,84000000,Etagères,0
21-03-06-D,0,600,400,350,21,0,3,6,D,3,GARE15,84000000,Etagères,0
21-03-06-E,0,600,400,350,21,0,3,6,E,3,GARE15,84000000,Etagères,0
21-04-05-A,0,2400,800,1000,21,0,4,5,A,4,GARE15,1920000000,Dynamique palettes (2),0
21-04-06-A,0,600,400,350,21,0,4,6,A,4,GARE15,84000000,Etagères,0
21-04-06-B,0,600,400,350,21,0,4,6,B,4,GARE15,84000000,Etagères,0
21-05-05-A,0,2400,800,1000,21,0,5,5,A,5,GARE15,1920000000,Dynamique palettes (2),0
21-05-06-A,0,600,400,350,21,0,5,6,A,5,GARE15,84000000,Etagères,0
21-05-06-B,0,600,400,350,21,0,5,6,B,5,GARE15,84000000,Etagères,0
21-05-06-C,0,600,400,350,21,0,5,6,C,5,GARE15,84000000,Etagères,0
21-06-05-A,0,2400,800,1000,21,0,6,5,A,6,GARE15,1920000000,Dynamique palettes (2),0
21-06-06-A,0,600,400,350,21,0,6,6,A,6,GARE15,84000000,Etagères,0
21-06-06-B,0,600,400,350,21,0,6,6,B,6,GARE15,84000000,Etagères,0
21-06-06-C,0,600,400,350,21,0,6,6,C,6,GARE15,84000000,Etagères,0
21-07-05-A,0,2400,800,1000,21,0,7,5,A,7,GARE15,1920000000,Dynamique palettes (2),0
21-07-06-A,0,600,400,350,21,0,7,6,A,7,GARE15,84000000,Etagères,0
21-07-06-B,0,600,400,350,21,0,7,6,B,7,GARE15,84000000,Etagères,0
21-07-06-C,0,600,400,350,21,0,7,6,C,7,GARE15,84000000,Etagères,0
21-08-05-A,0,2400,800,1000,21,0,8,5,A,8,GARE15,1920000000,Dynamique palettes (2),0
21-08-06-A,0,600,400,350,21,0,8,6,A,8,GARE15,84000000,Etagères,0
21-08-06-B,0,600,400,350,21,0,8,6,B,8,GARE15,84000000,Etagères,0
21-08-06-C,0,600,400,350,21,0,8,6,C,8,GARE15,84000000,Etagères,0
21-09-05-A,0,2400,800,1000,21,0,9,5,A,9,GARE15,1920000000,Dynamique palettes (2),0
21-09-06-A,0,600,400,350,21,0,9,6,A,9,GARE15,84000000,Etagères,0
21-09-06-B,0,600,400,350,21,0,9,6,B,9,GARE15,84000000,Etagères,0
21-09-06-C,0,600,400,350,21,0,9,6,C,9,GARE15,84000000,Etagères,0
21-10-05-A,0,2400,800,1000,21,0,10,5,A,10,GARE15,1920000000,Dynamique palettes (2),0
21-10-06-A,0,600,400,350,21,0,10,6,A,10,GARE15,84000000,Etagères,0
21-10-06-B,0,600,400,350,21,0,10,6,B,10,GARE15,84000000,Etagères,0
21-10-06-C,0,600,400,350,21,0,10,6,C,10,GARE15,84000000,Etagères,0
21-10-06-D,0,600,400,350,21,0,10,6,D,10,GARE15,84000000,Etagères,0
21-11-05-A,0,2400,800,1000,21,0,11,5,A,11,GARE15,1920000000,Dynamique palettes (2),0
21-12-05-A,0,2400,800,1000,21,0,12,5,A,12,GARE15,1920000000,Dynamique palettes (2),0
21-13-05-A,0,2400,800,1000,21,0,13,5,A,13,GARE15,1920000000,Dynamique palettes (2),0
21-14-05-A,0,2400,800,1000,21,0,14,5,A,1,GARE13,1920000000,Dynamique palettes (2),0
21-16-05-A,0,2400,800,1000,21,0,16,5,A,3,GARE13,1920000000,Dynamique palettes (2),0
21-16-06-A,0,600,400,350,21,0,16,6,A,3,GARE13,84000000,Etagères,0
21-16-06-B,0,600,400,350,21,0,16,6,B,3,GARE13,84000000,Etagères,0
21-17-05-A,0,2400,800,1000,21,0,17,5,A,4,GARE13,1920000000,Dynamique palettes (2),0
21-17-06-A,0,600,400,350,21,0,17,6,A,4,GARE13,84000000,Etagères,0
21-17-06-B,0,600,400,350,21,0,17,6,B,4,GARE13,84000000,Etagères,0
21-17-06-C,0,600,400,350,21,0,17,6,C,4,GARE13,84000000,Etagères,0
21-18-05-A,0,2400,800,1000,21,0,18,5,A,5,GARE13,1920000000,Dynamique palettes (2),0
21-18-06-A,0,600,400,350,21,0,18,6,A,5,GARE13,84000000,Etagères,0
21-18-06-B,0,600,400,350,21,0,18,6,B,5,GARE13,84000000,Etagères,0
21-18-06-C,0,600,400,350,21,0,18,6,C,5,GARE13,84000000,Etagères,0
21-19-05-A,0,2400,800,1000,21,0,19,5,A,6,GARE13,1920000000,Dynamique palettes (2),0
21-19-06-A,0,600,400,350,21,0,19,6,A,6,GARE13,84000000,Etagères,0
21-19-06-B,0,600,400,350,21,0,19,6,B,6,GARE13,84000000,Etagères,0
21-19-06-C,0,600,400,350,21,0,19,6,C,6,GARE13,84000000,Etagères,0
21-20-05-A,0,2400,800,1000,21,0,20,5,A,7,GARE13,1920000000,Dynamique palettes (2),0
21-20-06-A,0,600,400,350,21,0,20,6,A,7,GARE13,84000000,Etagères,0
21-20-06-B,0,600,400,350,21,0,20,6,B,7,GARE13,84000000,Etagères,0
21-20-06-C,0,600,400,350,21,0,20,6,C,7,GARE13,84000000,Etagères,0
21-21-05-A,0,2400,800,1000,21,0,21,5,A,8,GARE13,1920000000,Dynamique palettes (2),0
21-21-06-A,0,600,400,350,21,0,21,6,A,8,GARE13,84000000,Etagères,0
21-21-06-B,0,600,400,350,21,0,21,6,B,8,GARE13,84000000,Etagères,0
21-22-05-A,0,2400,800,1000,21,0,22,5,A,9,GARE13,1920000000,Dynamique palettes (2),0
21-22-06-A,0,600,400,350,21,0,22,6,A,9,GARE13,84000000,Etagères,0
21-22-06-B,0,600,400,350,21,0,22,6,B,9,GARE13,84000000,Etagères,0
21-22-06-C,0,600,400,350,21,0,22,6,C,9,GARE13,84000000,Etagères,0
21-23-05-A,0,2400,800,1000,21,0,23,5,A,10,GARE13,1920000000,Dynamique palettes (2),0
21-23-06-A,0,600,400,350,21,0,23,6,A,10,GARE13,84000000,Etagères,0
21-23-06-B,0,600,400,350,21,0,23,6,B,10,GARE13,84000000,Etagères,0
21-23-06-C,0,600,400,350,21,0,23,6,C,10,GARE13,84000000,Etagères,0
21-23-06-D,0,600,400,350,21,0,23,6,D,10,GARE13,84000000,Etagères,0
21-24-05-A,0,2400,800,1000,21,0,24,5,A,11,GARE13,1920000000,Dynamique palettes (2),0
21-24-06-A,0,600,400,350,21,0,24,6,A,11,GARE13,84000000,Etagères,0
21-24-06-B,0,600,400,350,21,0,24,6,B,11,GARE13,84000000,Etagères,0
21-24-06-C,0,600,400,350,21,0,24,6,C,11,GARE13,84000000,Etagères,0
21-24-06-D,0,600,400,350,21,0,24,6,D,11,GARE13,84000000,Etagères,0
21-25-05-A,0,2400,800,1000,21,0,25,5,A,12,GARE13,1920000000,Dynamique palettes (2),0
21-25-06-A,0,600,400,350,21,0,25,6,A,12,GARE13,84000000,Etagères,0
21-25-06-B,0,600,400,350,21,0,25,6,B,12,GARE13,84000000,Etagères,0
21-25-06-C,0,600,400,350,21,0,25,6,C,12,GARE13,84000000,Etagères,0
21-26-05-A,0,2400,800,1000,21,0,26,5,A,13,GARE13,1920000000,Dynamique palettes (2),0
21-26-06-A,0,600,400,350,21,0,26,6,A,13,GARE13,84000000,Etagères,0
21-26-06-B,0,600,400,350,21,0,26,6,B,13,GARE13,84000000,Etagères,0
21-26-06-C,0,600,400,350,21,0,26,6,C,13,GARE13,84000000,Etagères,0
21-27-05-A,0,2400,800,1000,21,0,27,5,A,14,GARE13,1920000000,Dynamique palettes (2),0
21-28-05-A,0,2400,800,1000,21,0,28,5,A,15,GARE13,1920000000,Dynamique palettes (2),0
21-29-05-A,0,2400,800,1000,21,0,29,5,A,16,GARE13,1920000000,Dynamique palettes (2),0
21-30-05-A,0,2400,800,1000,21,0,30,5,A,17,GARE13,1920000000,Dynamique palettes (2),0
21-31-05-A,0,2400,800,1000,21,0,31,5,A,18,GARE13,1920000000,Dynamique palettes (2),0
21-32-05-A,0,2400,800,1000,21,0,32,5,A,19,GARE13,1920000000,Dynamique palettes (2),0
41-01-01-A,0,2000,400,350,41,0,1,1,A,100,GARE01,280000000,Dynamique colis,0
41-01-01-B,0,2000,400,350,41,0,1,1,B,100,GARE01,280000000,Dynamique colis,0
41-01-01-C,0,2000,400,350,41,0,1,1,C,100,GARE01,280000000,Dynamique colis,0
41-01-01-D,0,2000,400,350,41,0,1,1,D,100,GARE01,280000000,Dynamique colis,0
41-01-01-E,0,2000,400,350,41,0,1,1,E,100,GARE01,280000000,Dynamique colis,0
41-01-01-F,0,2000,400,350,41,0,1,1,F,100,GARE01,280000000,Dynamique colis,0
41-01-02-A,0,2000,400,350,41,0,1,2,A,100,GARE01,280000000,Dynamique colis,0
41-01-02-B,0,2000,400,350,41,0,1,2,B,100,GARE01,280000000,Dynamique colis,0
41-01-02-C,0,2000,400,350,41,0,1,2,C,100,GARE01,280000000,Dynamique colis,0
41-01-02-D,0,2000,400,350,41,0,1,2,D,100,GARE01,280000000,Dynamique colis,0
41-01-02-E,0,2000,400,350,41,0,1,2,E,100,GARE01,280000000,Dynamique colis,0
41-01-02-F,0,2000,400,350,41,0,1,2,F,100,GARE01,280000000,Dynamique colis,0
41-01-03-A,0,2000,400,350,41,0,1,3,A,100,GARE01,280000000,Dynamique colis,0
41-01-03-B,0,2000,400,350,41,0,1,3,B,100,GARE01,280000000,Dynamique colis,0
41-01-03-C,0,2000,400,350,41,0,1,3,C,100,GARE01,280000000,Dynamique colis,0
41-01-03-D,0,2000,400,350,41,0,1,3,D,100,GARE01,280000000,Dynamique colis,0
41-01-03-E,0,2000,400,350,41,0,1,3,E,100,GARE01,280000000,Dynamique colis,0
41-01-03-F,0,2000,400,350,41,0,1,3,F,100,GARE01,280000000,Dynamique colis,0
41-01-04-A,0,2000,400,350,41,0,1,4,A,100,GARE01,280000000,Dynamique colis,0
41-01-04-B,0,2000,400,350,41,0,1,4,B,100,GARE01,280000000,Dynamique colis,0
41-01-04-C,0,2000,400,350,41,0,1,4,C,100,GARE01,280000000,Dynamique colis,0
41-01-04-D,0,2000,400,350,41,0,1,4,D,100,GARE01,280000000,Dynamique colis,0
41-01-04-E,0,2000,400,350,41,0,1,4,E,100,GARE01,280000000,Dynamique colis,0
41-01-04-F,0,2000,400,350,41,0,1,4,F,100,GARE01,280000000,Dynamique colis,0
41-02-01-A,0,2000,400,350,41,0,2,1,A,100,GARE01,280000000,Dynamique colis,0
41-02-01-B,0,2000,400,350,41,0,2,1,B,100,GARE01,280000000,Dynamique colis,0
41-02-01-C,0,2000,400,350,41,0,2,1,C,100,GARE01,280000000,Dynamique colis,0
41-02-01-D,0,2000,400,350,41,0,2,1,D,100,GARE01,280000000,Dynamique colis,0
41-02-01-E,0,2000,400,350,41,0,2,1,E,100,GARE01,280000000,Dynamique colis,0
41-02-01-F,0,2000,400,350,41,0,2,1,F,100,GARE01,280000000,Dynamique colis,0
41-02-02-A,0,2000,400,350,41,0,2,2,A,100,GARE01,280000000,Dynamique colis,0
41-02-02-B,0,2000,400,350,41,0,2,2,B,100,GARE01,280000000,Dynamique colis,0
41-02-02-C,0,2000,400,350,41,0,2,2,C,100,GARE01,280000000,Dynamique colis,0
41-02-02-D,0,2000,400,350,41,0,2,2,D,100,GARE01,280000000,Dynamique colis,0
41-02-02-E,0,2000,400,350,41,0,2,2,E,100,GARE01,280000000,Dynamique colis,0
41-02-02-F,0,2000,400,350,41,0,2,2,F,100,GARE01,280000000,Dynamique colis,0
41-02-03-A,0,2000,400,350,41,0,2,3,A,100,GARE01,280000000,Dynamique colis,0
41-02-03-B,0,2000,400,350,41,0,2,3,B,100,GARE01,280000000,Dynamique colis,0
41-02-03-C,0,2000,400,350,41,0,2,3,C,100,GARE01,280000000,Dynamique colis,0
41-02-03-D,0,2000,400,350,41,0,2,3,D,100,GARE01,280000000,Dynamique colis,0
41-02-03-E,0,2000,400,350,41,0,2,3,E,100,GARE01,280000000,Dynamique colis,0
41-02-03-F,0,2000,400,350,41,0,2,3,F,100,GARE01,280000000,Dynamique colis,0
41-02-04-A,0,2000,400,350,41,0,2,4,A,100,GARE01,280000000,Dynamique colis,0
41-02-04-B,0,2000,400,350,41,0,2,4,B,100,GARE01,280000000,Dynamique colis,0
41-02-04-C,0,2000,400,350,41,0,2,4,C,100,GARE01,280000000,Dynamique colis,0
41-02-04-D,0,2000,400,350,41,0,2,4,D,100,GARE01,280000000,Dynamique colis,0
41-02-04-E,0,2000,400,350,41,0,2,4,E,100,GARE01,280000000,Dynamique colis,0
41-02-04-F,0,2000,400,350,41,0,2,4,F,100,GARE01,280000000,Dynamique colis,0
41-03-01-A,0,2000,400,350,41,0,3,1,A,100,GARE01,280000000,Dynamique colis,0
41-03-01-B,0,2000,400,350,41,0,3,1,B,100,GARE01,280000000,Dynamique colis,0
41-03-01-C,0,2000,400,350,41,0,3,1,C,100,GARE01,280000000,Dynamique colis,0
41-03-01-D,0,2000,400,350,41,0,3,1,D,100,GARE01,280000000,Dynamique colis,0
41-03-01-E,0,2000,400,350,41,0,3,1,E,100,GARE01,280000000,Dynamique colis,0
41-03-01-F,0,2000,400,350,41,0,3,1,F,100,GARE01,280000000,Dynamique colis,0
41-03-02-A,0,2000,400,350,41,0,3,2,A,100,GARE01,280000000,Dynamique colis,0
41-03-02-B,0,2000,400,350,41,0,3,2,B,100,GARE01,280000000,Dynamique colis,0
41-03-02-C,0,2000,400,350,41,0,3,2,C,100,GARE01,280000000,Dynamique colis,0
41-03-02-D,0,2000,400,350,41,0,3,2,D,100,GARE01,280000000,Dynamique colis,0
41-03-02-E,0,2000,400,350,41,0,3,2,E,100,GARE01,280000000,Dynamique colis,0
41-03-02-F,0,2000,400,350,41,0,3,2,F,100,GARE01,280000000,Dynamique colis,0
41-03-03-A,0,2000,400,350,41,0,3,3,A,100,GARE01,280000000,Dynamique colis,0
41-03-03-B,0,2000,400,350,41,0,3,3,B,100,GARE01,280000000,Dynamique colis,0
41-03-03-C,0,2000,400,350,41,0,3,3,C,100,GARE01,280000000,Dynamique colis,0
41-03-03-D,0,2000,400,350,41,0,3,3,D,100,GARE01,280000000,Dynamique colis,0
41-03-03-E,0,2000,400,350,41,0,3,3,E,100,GARE01,280000000,Dynamique colis,0
41-03-03-F,0,2000,400,350,41,0,3,3,F,100,GARE01,280000000,Dynamique colis,0
41-03-04-A,0,2000,400,350,41,0,3,4,A,100,GARE01,280000000,Dynamique colis,0
41-03-04-B,0,2000,400,350,41,0,3,4,B,100,GARE01,280000000,Dynamique colis,0
41-03-04-C,0,2000,400,350,41,0,3,4,C,100,GARE01,280000000,Dynamique colis,0
41-03-04-D,0,2000,400,350,41,0,3,4,D,100,GARE01,280000000,Dynamique colis,0
41-03-04-E,0,2000,400,350,41,0,3,4,E,100,GARE01,280000000,Dynamique colis,0
41-03-04-F,0,2000,400,350,41,0,3,4,F,100,GARE01,280000000,Dynamique colis,0
41-04-01-A,0,2000,400,350,41,0,4,1,A,100,GARE01,280000000,Dynamique colis,0
41-04-01-B,0,2000,400,350,41,0,4,1,B,100,GARE01,280000000,Dynamique colis,0
41-04-01-C,0,2000,400,350,41,0,4,1,C,100,GARE01,280000000,Dynamique colis,0
41-04-01-D,0,2000,400,350,41,0,4,1,D,100,GARE01,280000000,Dynamique colis,0
41-04-01-E,0,2000,400,350,41,0,4,1,E,100,GARE01,280000000,Dynamique colis,0
41-04-01-F,0,2000,400,350,41,0,4,1,F,100,GARE01,280000000,Dynamique colis,0
41-04-02-A,0,2000,400,350,41,0,4,2,A,100,GARE01,280000000,Dynamique colis,0
41-04-02-B,0,2000,400,350,41,0,4,2,B,100,GARE01,280000000,Dynamique colis,0
41-04-02-C,0,2000,400,350,41,0,4,2,C,100,GARE01,280000000,Dynamique colis,0
41-04-02-D,0,2000,400,350,41,0,4,2,D,100,GARE01,280000000,Dynamique colis,0
41-04-02-E,0,2000,400,350,41,0,4,2,E,100,GARE01,280000000,Dynamique colis,0
41-04-02-F,0,2000,400,350,41,0,4,2,F,100,GARE01,280000000,Dynamique colis,0
41-04-03-A,0,2000,400,350,41,0,4,3,A,100,GARE01,280000000,Dynamique colis,0
41-04-03-B,0,2000,400,350,41,0,4,3,B,100,GARE01,280000000,Dynamique colis,0
41-04-03-C,0,2000,400,350,41,0,4,3,C,100,GARE01,280000000,Dynamique colis,0
41-04-03-D,0,2000,400,350,41,0,4,3,D,100,GARE01,280000000,Dynamique colis,0
41-04-03-E,0,2000,400,350,41,0,4,3,E,100,GARE01,280000000,Dynamique colis,0
41-04-03-F,0,2000,400,350,41,0,4,3,F,100,GARE01,280000000,Dynamique colis,0
41-04-04-A,0,2000,400,350,41,0,4,4,A,100,GARE01,280000000,Dynamique colis,0
41-04-04-B,0,2000,400,350,41,0,4,4,B,100,GARE01,280000000,Dynamique colis,0
41-04-04-C,0,2000,400,350,41,0,4,4,C,100,GARE01,280000000,Dynamique colis,0
41-04-04-D,0,2000,400,350,41,0,4,4,D,100,GARE01,280000000,Dynamique colis,0
41-04-04-E,0,2000,400,350,41,0,4,4,E,100,GARE01,280000000,Dynamique colis,0
41-04-04-F,0,2000,400,350,41,0,4,4,F,100,GARE01,280000000,Dynamique colis,0
41-05-01-A,0,2000,400,350,41,0,5,1,A,100,GARE01,280000000,Dynamique colis,0
41-05-01-B,0,2000,400,350,41,0,5,1,B,100,GARE01,280000000,Dynamique colis,0
41-05-01-C,0,2000,400,350,41,0,5,1,C,100,GARE01,280000000,Dynamique colis,0
41-05-01-D,0,2000,400,350,41,0,5,1,D,100,GARE01,280000000,Dynamique colis,0
41-05-01-E,0,2000,400,350,41,0,5,1,E,100,GARE01,280000000,Dynamique colis,0
41-05-01-F,0,2000,400,350,41,0,5,1,F,100,GARE01,280000000,Dynamique colis,0
41-05-02-A,0,2000,400,350,41,0,5,2,A,100,GARE01,280000000,Dynamique colis,0
41-05-02-B,0,2000,400,350,41,0,5,2,B,100,GARE01,280000000,Dynamique colis,0
41-05-02-C,0,2000,400,350,41,0,5,2,C,100,GARE01,280000000,Dynamique colis,0
41-05-02-D,0,2000,400,350,41,0,5,2,D,100,GARE01,280000000,Dynamique colis,0
41-05-02-E,0,2000,400,350,41,0,5,2,E,100,GARE01,280000000,Dynamique colis,0
41-05-02-F,0,2000,400,350,41,0,5,2,F,100,GARE01,280000000,Dynamique colis,0
41-05-03-A,0,2000,400,350,41,0,5,3,A,100,GARE01,280000000,Dynamique colis,0
41-05-03-B,0,2000,400,350,41,0,5,3,B,100,GARE01,280000000,Dynamique colis,0
41-05-03-C,0,2000,400,350,41,0,5,3,C,100,GARE01,280000000,Dynamique colis,0
41-05-03-D,0,2000,400,350,41,0,5,3,D,100,GARE01,280000000,Dynamique colis,0
41-05-03-E,0,2000,400,350,41,0,5,3,E,100,GARE01,280000000,Dynamique colis,0
41-05-03-F,0,2000,400,350,41,0,5,3,F,100,GARE01,280000000,Dynamique colis,0
41-05-04-A,0,2000,400,350,41,0,5,4,A,100,GARE01,280000000,Dynamique colis,0
41-05-04-B,0,2000,400,350,41,0,5,4,B,100,GARE01,280000000,Dynamique colis,0
41-05-04-C,0,2000,400,350,41,0,5,4,C,100,GARE01,280000000,Dynamique colis,0
41-05-04-D,0,2000,400,350,41,0,5,4,D,100,GARE01,280000000,Dynamique colis,0
41-05-04-E,0,2000,400,350,41,0,5,4,E,100,GARE01,280000000,Dynamique colis,0
