ID_Product,LONG,LARG,HAUT,POIDS,Volume_Product,PREP,QTE,Famille,Algo
232436,530,360,105,5520,20034000,detail,1,0,2
330309,30,10,10,5,3000,detail,1,0,2
2206270,140,100,45,1222,630000,detail,1,0,2
325499,80,40,40,30,128000,detail,1,0,2
355410,100,80,40,438,320000,detail,50,0,2
268164,40,40,3,5,4800,detail,1,0,2
319323,20,10,1,1,200,detail,1,0,2
206638,250,35,15,134,131250,detail,1,0,2
361417,395,40,40,326,632000,detail,1,0,2
23134,111,21,33,31,76923,detail,1,0,2
2121485,150,30,30,351,135000,detail,1,0,2
366276,50,10,10,10,5000,detail,1,0,2
388518,125,80,50,246,500000,detail,100,0,2
2099400,285,48,5,129,68400,detail,5,0,2
3060729,250,200,80,300,4000000,detail,1,0,2
318509,48,23,15,2,16560,detail,1,0,2
2252744,375,287,200,3830,21525000,detail,1,0,2
2113284,127,117,55,207,817245,detail,1,0,2
2055895,140,95,50,638,665000,detail,1,0,2
7568,32,5,16,20,2560,detail,1,0,2
2158330,95,85,85,173,686375,detail,1,0,2
2157974,25,10,5,6,1250,detail,1,0,2
228639,167,115,130,2216,2496650,detail,200,0,2
392704,470,50,50,165,1175000,detail,1,0,2
2050965,260,243,65,5920,4106700,detail,1,0,2
351262,16,5,5,32,400,detail,1,0,2
2017604,558,114,104,3190,6615648,detail,1,0,2
2296061,45,45,20,118,40500,detail,1,0,2
371379,290,50,30,187,435000,detail,1,0,2
384525,380,300,320,1558,36480000,detail,2,0,2
51580,64,64,20,20,81920,detail,1,0,2
2142823,390,300,95,3109,11115000,detail,50,0,2
23417,80,48,48,375,184320,detail,1,0,2
380925,130,115,60,263,897000,detail,10,0,2
3475439,90,30,15,55,40500,detail,1,0,2
208424,49,22,18,1,19404,detail,1,0,2
99002931,125,30,10,217,37500,detail,1,0,2
304922,170,40,30,146,204000,detail,10,0,2
72141,90,43,43,32,166410,detail,1,0,2
2229846,165,125,95,1971,1959375,detail,250,0,2
72114,20,8,8,8,1280,detail,1,0,2
2332286,120,50,13,167,78000,detail,25,0,2
285209,190,140,110,3897,2926000,detail,250,0,2
378998,500,360,135,1909,24300000,detail,1,0,2
354646,37,18,5,3,3330,detail,1,0,2
304990,480,30,30,160,432000,detail,1,0,2
3413104,80,80,80,27,512000,detail,1,0,2
340477,585,156,147,1392,13415220,detail,1,0,2
299933,202,190,89,1520,3415820,detail,100,0,2
372032,120,80,55,462,528000,detail,100,0,2
319158,10,10,3,3,300,detail,1,0,2
2113317,125,115,53,247,761875,detail,1,0,2
3504834,190,140,105,2340,2793000,detail,250,0,2
234330,80,40,1,1,3200,detail,1,0,2
2163370,285,280,95,3828,7581000,detail,1,0,2
325575,100,5,5,5,2500,detail,1,0,2
2080180,495,390,100,1750,19305000,detail,1,0,2
3066803,45,35,35,56,55125,detail,1,0,2
325421,307,120,17,370,626280,detail,1,0,2
2233872,155,92,60,235,855600,detail,1,0,2
325295,61,4,2,3,488,detail,1,0,2
3069724,60,60,48,54,172800,detail,1,0,2
3530553,120,35,15,84,63000,detail,1,0,2
275456,600,240,110,1645,15840000,detail,1,0,2
278932,170,30,20,60,102000,detail,1,0,2
2095574,200,160,125,6554,4000000,detail,100,0,2
375096,170,130,110,2522,2431000,detail,500,0,2
2072094,385,295,265,1200,30097375,detail,2,0,2
3442063,190,180,50,223,1710000,detail,1,0,2
206996,590,380,140,2600,31388000,detail,1,0,2
339380,190,140,110,608,2926000,detail,1,0,2
338493,115,84,19,68,183540,detail,1,0,2
387087,530,90,75,2821,3577500,detail,5,0,2
76572,20,6,15,2,1800,detail,1,0,2
2252746,577,375,135,4060,29210625,detail,1,0,2
304903,150,40,20,34,120000,detail,10,0,2
205329,182,35,12,57,76440,detail,1,0,2
415103,165,165,140,2421,3811500,detail,1,0,2
2070418,83,83,80,1567,551120,detail,1,0,2
49357,50,30,30,7,45000,detail,1,0,2
367369,90,60,60,118,324000,detail,1,0,2
2332339,170,80,3,39,40800,detail,5,0,2
207736,81,36,24,12,69984,detail,1,0,2
206533,390,35,20,87,273000,detail,1,0,2
80223,25,5,5,6,625,detail,1,0,2
3558325,185,140,110,3575,2849000,detail,500,0,2
417560,115,70,40,78,322000,detail,1,0,2
319517,255,195,60,252,2983500,detail,1,0,2
286348,635,155,155,4451,15255875,detail,1,0,2
72123,60,60,59,126,212400,detail,1,0,2
3493149,188,140,106,2204,2789920,detail,100,0,2
2153432,430,170,160,3722,11696000,detail,1,0,2
2151626,175,40,20,99,140000,detail,1,0,2
243752,180,20,20,136,72000,detail,1,0,2
209756,250,150,50,290,1875000,detail,1,0,2
340806,175,43,36,82,270900,detail,1,0,2
259945,142,94,65,849,867620,detail,20,0,2
2007744,120,95,85,1435,969000,detail,1000,0,2
3419439,230,170,65,5347,2541500,detail,50,0,2
310669,583,154,149,2282,13377518,detail,1,0,2
7441,25,15,5,25,1875,detail,1,0,2
212752,175,140,140,82,3430000,detail,1,0,2
7187,32,8,16,29,4096,detail,1,0,2
357402,30,20,10,15,6000,detail,1,0,2
70303,49,49,54,65,129654,detail,1,0,2
433496,195,155,125,6425,3778125,detail,100,0,2
357359,50,30,30,53,45000,detail,1,0,2
2170660,95,30,30,67,85500,detail,10,0,2
326756,18,18,12,24,3888,detail,1,0,2
205297,170,30,7,39,35700,detail,1,0,2
3430154,210,160,80,2195,2688000,detail,20,0,2
2046527,185,25,25,38,115625,detail,1,0,2
2270746,157,67,35,74,368165,detail,1,0,2
7244,30,16,5,30,2400,detail,1,0,2
207424,70,70,12,248,58800,detail,1,0,2
2332316,170,80,3,31,40800,detail,5,0,2
75854,62,46,26,20,74152,detail,1,0,2
276855,20,5,5,5,500,detail,1,0,2
2275028,210,130,60,1037,1638000,detail,25,0,2
348489,170,170,65,269,1878500,detail,1,0,2
358447,160,60,60,413,576000,detail,1,0,2
383103,170,10,10,50,17000,detail,1,0,2
3426473,270,270,20,3628,1458000,detail,1,0,2
280635,170,20,20,216,68000,detail,1,0,2
2006457,185,135,110,1085,2747250,detail,10,0,2
4667,22,22,1,1,484,detail,1,0,2
366927,95,50,45,23,213750,detail,1,0,2
2193380,135,90,85,649,1032750,detail,1,0,2
239960,582,156,140,2182,12710880,detail,1,0,2
2163334,125,100,40,1343,500000,detail,1,0,2
90693,40,27,24,46,25920,detail,1,0,2
93892,40,40,12,74,19200,detail,1,0,2
23159,42,20,10,17,8400,detail,1,0,2
365457,170,90,80,339,1224000,detail,1,0,2
2076464,280,65,65,329,1183000,detail,1,0,2
2291262,185,140,53,1367,1372700,detail,100,0,2
276835,40,5,5,4,1000,detail,1,0,2
358303,90,55,5,50,24750,detail,1,0,2
3062067,110,110,55,277,665500,detail,1,0,2
2332566,390,290,175,3224,19792500,detail,16,0,2
2159244,85,75,50,146,318750,detail,1,0,2
3501979,490,120,375,6168,22050000,detail,1,0,2
304627,235,235,110,6430,6074750,detail,10,0,2
39225,100,90,40,96,360000,detail,1,0,2
213907,165,113,59,506,1100055,detail,1,0,2
2272112,295,200,105,5471,6195000,detail,12,0,2
332441,270,70,70,2038,1323000,detail,25,0,2
3402952,22,22,2,10,968,detail,1,0,2
7452,25,15,5,25,1875,detail,1,0,2
237709,12,12,1,1,144,detail,1,0,2
265975,119,56,67,52,446488,detail,1,0,2
391267,310,30,30,266,279000,detail,1,0,2
2038638,150,130,15,84,292500,detail,1,0,2
2159014,355,55,45,254,878625,detail,1,0,2
2012840,395,350,110,1230,15207500,detail,1,0,2
418811,195,195,185,1,7034625,detail,1,0,2
2238261,150,83,53,71,659850,detail,1,0,2
51117,10,10,5,3,500,detail,1,0,2
201935,70,30,33,7,69300,detail,1,0,2
2151828,80,60,55,320,264000,detail,1,0,2
3409773,250,120,95,7118,2850000,detail,5,0,2
265187,100,80,15,25,120000,detail,1,0,2
201443,40,40,10,71,16000,detail,1,0,2
233637,30,10,10,7,3000,detail,1,0,2
277173,20,20,2,3,800,detail,1,0,2
405338,165,25,25,322,103125,detail,1,0,2
3472779,540,20,20,2068,216000,detail,1,0,2
425803,370,325,40,7373,4810000,detail,5,0,2
2002520,156,88,40,258,549120,detail,1,0,2
202130,25,25,20,39,12500,detail,1,0,2
3062428,170,95,85,1551,1372750,detail,1,0,2
73581,123,25,9,17,27675,detail,1,0,2
1970,160,80,80,403,1024000,detail,1,0,2
30129,47,47,12,71,26508,detail,1,0,2
333435,540,75,75,2123,3037500,detail,1,0,2
376317,193,161,120,230,3728760,detail,1,0,2
2180,23,23,5,12,2645,detail,1,0,2
3488956,390,300,145,15680,16965000,detail,36,0,2
345080,300,180,180,1084,9720000,detail,1,0,2
3499798,150,145,70,95,1522500,detail,1,0,2
305536,290,198,197,1130,11311740,detail,1,0,2
325389,240,220,100,819,5280000,detail,1,0,2
2103095,160,125,95,1716,1900000,detail,100,0,2
424761,295,200,150,4813,8850000,detail,8,0,2
242231,125,70,50,102,437500,detail,1,0,2
344777,60,60,5,5,18000,detail,1,0,2
236518,340,260,70,620,6188000,detail,1,0,2
425408,147,66,66,100,640332,detail,1,0,2
278951,70,22,14,8,21560,detail,1,0,2
2158814,80,60,55,258,264000,detail,1,0,2
3418048,330,310,15,965,1534500,detail,1,0,2
331560,584,155,147,2838,13306440,detail,1,0,2
282655,600,60,60,923,2160000,detail,1,0,2
352494,6,3,3,2,54,detail,1,0,2
2099411,280,45,10,145,126000,detail,5,0,2
340745,500,395,140,7220,27650000,detail,1,0,2
62169,400,30,30,334,360000,detail,1,0,2
2080603,40,40,10,17,16000,detail,1,0,2
207345,18,18,14,12,4536,detail,1,0,2
339135,240,19,19,115,86640,detail,1,0,2
369994,183,182,76,504,2531256,detail,1,0,2
2069906,380,150,140,643,7980000,detail,1,0,2
62084,595,30,30,385,535500,detail,1,0,2
46915,15,15,2,3,450,detail,1,0,2
2159203,125,115,53,247,761875,detail,1,0,2
241523,13,13,13,9,2197,detail,1,0,2
279679,50,50,5,38,12500,detail,1,0,2
417596,110,85,40,71,374000,detail,1,0,2
228584,166,130,115,2038,2481700,detail,100,0,2
305057,160,20,20,59,64000,detail,1,0,2
3060853,125,80,80,1120,800000,detail,50,0,2
2015526,142,146,85,440,1762220,detail,1,0,2
277502,70,70,5,30,24500,detail,1,0,2
276709,180,70,70,171,882000,detail,1,0,2
337115,260,180,130,6080,6084000,detail,10,0,2
2168879,435,80,30,1287,1044000,detail,1,0,2
284666,232,140,160,900,5196800,detail,1,0,2
253014,176,52,10,371,91520,detail,5,0,2
2099340,250,60,32,1882,480000,detail,40,0,2
367162,65,12,12,8,9360,detail,1,0,2
325323,65,53,34,37,117130,detail,1,0,2
5590,30,30,20,5,18000,detail,1,0,2
280952,425,260,180,2145,19890000,detail,1,0,2
2222541,155,5,5,20,3875,detail,1,0,2
3066810,300,200,100,23295,6000000,detail,200,0,2
228673,595,395,142,6130,33373550,detail,1,0,2
305020,230,40,20,88,184000,detail,1,0,2
231621,225,90,90,1375,1822500,detail,500,0,2
3423160,190,160,5,441,152000,detail,1,0,2
242496,60,15,15,38,13500,detail,1,0,2
415034,150,90,85,253,1147500,detail,1,0,2
270824,385,296,265,7502,30199400,detail,150,0,2
342707,60,60,20,330,72000,detail,1,0,2
75654,56,23,23,22,29624,detail,1,0,2
235003,65,60,35,21,136500,detail,1,0,2
2018367,187,140,52,2640,1361360,detail,40,0,2
207306,120,120,2,27,28800,detail,1,0,2
357742,180,100,60,463,1080000,detail,1,0,2
2243198,125,125,25,112,390625,detail,1,0,2
347205,220,111,145,1220,3540900,detail,1,0,2
221669,100,100,100,2320,1000000,detail,1,0,2
2163327,130,100,40,1294,520000,detail,1,0,2
221661,104,82,23,126,196144,detail,1,0,2
392694,90,10,10,8,9000,detail,1,0,2
233534,30,5,5,4,750,detail,1,0,2
2272110,380,290,180,13785,19836000,detail,2,0,2
424754,385,292,138,7540,15513960,detail,100,0,2
2075121,180,120,55,288,1188000,detail,18,0,2
279682,30,30,1,3,900,detail,1,0,2
223417,55,32,32,79,56320,detail,1,0,2
319331,105,85,45,105,401625,detail,1,0,2
425797,370,320,40,7266,4736000,detail,5,0,2
3519873,185,135,110,3680,2747250,detail,500,0,2
2254773,400,80,80,2239,2560000,detail,1,0,2
256701,359,74,40,971,1062640,detail,2,0,2
2248354,445,395,115,3408,20214125,detail,1,0,2
2088496,85,75,50,162,318750,detail,1,0,2
2272114,295,195,105,5075,6040125,detail,10,0,2
7594,32,5,16,20,2560,detail,1,0,2
3060595,200,170,50,219,1700000,detail,200,0,2
2089917,575,85,85,1925,4154375,detail,1,0,2
372767,635,155,155,4774,15255875,detail,1,0,2
2088375,85,75,53,115,337875,detail,1,0,2
206590,225,38,38,404,324900,detail,6,0,2
236119,175,100,90,1410,1575000,detail,1,0,2
378995,505,395,125,6900,24934375,detail,1,0,2
214569,130,129,37,410,620490,detail,1,0,2
311778,230,84,49,202,946680,detail,1,0,2
206091,74,74,60,57,328560,detail,1,0,2
285713,340,250,70,960,5950000,detail,100,0,2
233627,30,30,30,16,27000,detail,1,0,2
31142,140,95,82,1033,1090600,detail,25,0,2
376107,375,140,140,2757,7350000,detail,1,0,2
2159567,577,65,65,1082,2437825,detail,1,0,2
2006185,180,180,15,100,486000,detail,1,0,2
372270,580,300,85,6510,14790000,detail,1,0,2
372771,180,180,80,541,2592000,detail,1,0,2
201241,165,150,75,168,1856250,detail,1,0,2
2185550,580,97,97,2447,5457220,detail,1,0,2
72315,25,25,35,20,21875,detail,1,0,2
375668,170,130,110,3265,2431000,detail,500,0,2
71086,350,350,30,2240,3675000,detail,1,0,2
318913,10,3,3,3,90,detail,1,0,2
7549,32,5,16,20,2560,detail,1,0,2
325574,25,5,5,2,625,detail,1,0,2
3404967,330,280,100,576,9240000,detail,1,0,2
206525,290,40,10,55,116000,detail,1,0,2
280521,80,50,40,65,160000,detail,1,0,2
2153347,425,65,65,982,1795625,detail,1,0,2
2159219,155,145,53,386,1191175,detail,1,0,2
409181,550,40,25,117,550000,detail,1,0,2
3733243,165,120,45,1934,891000,detail,1000,0,2
59300,212,28,50,555,296800,detail,1,0,2
335218,223,48,42,516,449568,detail,1,0,2
2097360,190,150,150,1183,4275000,detail,1,0,2
3404968,330,280,30,601,2772000,detail,1,0,2
303403,70,35,15,28,36750,detail,1,0,2
5087,250,240,20,305,1200000,detail,1,0,2
242102,130,120,90,3335,1404000,detail,1,0,2
265729,103,74,56,341,426832,detail,1,0,2
2089849,575,85,80,1725,3910000,detail,1,0,2
221428,35,10,10,41,3500,detail,1,0,2
276163,269,132,41,715,1455828,detail,1,0,2
3062073,110,110,100,5895,1210000,detail,1,0,2
331203,155,49,46,416,349370,detail,1,0,2
286446,635,155,155,4457,15255875,detail,1,0,2
241581,160,30,5,106,24000,detail,1,0,2
376000,410,370,112,4620,16990400,detail,1,0,2
258148,40,30,30,66,36000,detail,10,0,2
286481,140,30,30,109,126000,detail,10,0,2
2291268,235,137,97,2176,3122915,detail,100,0,2
318705,231,130,139,323,4174170,detail,1,0,2
593,380,295,130,23900,14573000,detail,2000,0,2
3061058,48,40,19,99,36480,detail,1,0,2
2332300,275,40,20,434,220000,detail,10,0,2
53151,241,291,55,2117,3857205,detail,5,0,2
407434,125,50,50,355,312500,detail,1,0,2
372223,184,116,51,86,1088544,detail,10,0,2
381084,90,20,10,31,18000,detail,1,0,2
375778,170,130,110,3329,2431000,detail,500,0,2
279949,5,5,1,1,25,detail,1,0,2
281814,50,50,10,17,25000,detail,1,0,2
2039129,70,30,30,56,63000,detail,5,0,2
2070842,560,380,100,10237,21280000,detail,1,0,2
226570,36,24,23,50,19872,detail,1,0,2
3423166,310,160,60,1138,2976000,detail,1,0,2
259765,263,163,46,100,1971974,detail,12,0,2
2194689,160,135,70,155,1512000,detail,1,0,2
2158128,580,95,95,2545,5234500,detail,1,0,2
325642,109,64,24,143,167424,detail,1,0,2
2332302,120,40,12,155,57600,detail,25,0,2
3062764,150,40,40,253,240000,detail,10,0,2
3069756,80,30,30,55,72000,detail,1,0,2
280072,10,10,3,3,300,detail,1,0,2
375316,170,130,120,3118,2652000,detail,500,0,2
287331,32,32,8,24,8192,detail,1,0,2
277250,135,135,55,1220,1002375,detail,25,0,2
3410500,600,30,30,3118,540000,detail,1,0,2
374748,525,105,360,6379,19845000,detail,1,0,2
3131,32,5,5,5,800,detail,1,0,2
304966,170,40,30,161,204000,detail,10,0,2
71884,30,15,15,25,6750,detail,1,0,2
7445,25,15,5,25,1875,detail,1,0,2
23428,205,21,15,246,64575,detail,1,0,2
240586,35,35,30,74,36750,detail,1,0,2
408771,365,190,180,8810,12483000,detail,50,0,2
208064,58,58,11,143,37004,detail,1,0,2
2153421,425,80,80,1391,2720000,detail,1,0,2
3061549,135,135,110,1820,2004750,detail,25,0,2
288538,116,112,69,316,896448,detail,1,0,2
3063559,290,210,5,30,304500,detail,1,0,2
2184835,285,200,135,4627,7695000,detail,50,0,2
304870,170,80,40,664,544000,detail,5,0,2
326744,20,10,10,5,2000,detail,1,0,2
2355263,605,75,75,2580,3403125,detail,1,0,2
2322435,235,137,80,3022,2575600,detail,25,0,2
386554,250,180,80,1961,3600000,detail,20,0,2
339360,380,80,80,4271,2432000,detail,4,0,2
326055,300,150,60,100,2700000,detail,1,0,2
2287569,187,140,52,2602,1361360,detail,40,0,2
2159412,425,55,45,414,1051875,detail,1,0,2
369131,420,70,60,460,1764000,detail,1,0,2
325329,32,13,10,202,4160,detail,1,0,2
354785,21,16,5,4,1680,detail,1,0,2
213824,75,60,60,736,270000,detail,1,0,2
2154905,125,40,20,161,100000,detail,25,0,2
221401,20,20,10,16,4000,detail,1,0,2
357327,67,67,48,344,215472,detail,1,0,2
357148,25,2,2,3,100,detail,1,0,2
375182,175,112,112,2524,2195200,detail,500,0,2
2345395,375,140,55,2636,2887500,detail,20,0,2
382252,200,100,30,6,600000,detail,100,0,2
2159717,130,125,85,393,1381250,detail,1,0,2
2120935,135,135,40,485,729000,detail,1,0,2
284063,145,70,70,700,710500,detail,1,0,2
372112,200,130,85,666,2210000,detail,1,0,2
381242,50,10,10,25,5000,detail,1,0,2
417630,160,80,70,277,896000,detail,1,0,2
46105,161,161,1,20,25921,detail,1,0,2
3471221,110,45,45,5879,222750,detail,1,0,2
275169,295,200,150,1100,8850000,detail,1,0,2
326378,214,64,59,581,808064,detail,1,0,2
880,174,15,14,10,36540,detail,1,0,2
242372,490,90,10,450,441000,detail,1,0,2
369097,72,48,48,115,165888,detail,1,0,2
3416204,320,60,60,1868,1152000,detail,1,0,2
2015552,150,145,90,479,1957500,detail,1,0,2
2208489,95,20,15,54,28500,detail,1,0,2
2120656,120,30,30,227,108000,detail,5,0,2
356777,115,100,60,697,690000,detail,1,0,2
20876,400,285,40,2125,4560000,detail,5,0,2
241120,280,200,65,447,3640000,detail,1,0,2
309991,70,30,20,18,42000,detail,1,0,2
2158303,130,120,85,371,1326000,detail,1,0,2
39512,140,125,120,781,2100000,detail,1,0,2
370282,395,40,40,390,632000,detail,1,0,2
379359,30,5,5,5,750,detail,1,0,2
376479,395,299,267,3068,31534035,detail,150,0,2
2238570,155,135,75,2317,1569375,detail,6,0,2
369972,289,279,74,707,5966694,detail,1,0,2
93906,6,3,3,1,54,detail,1,0,2
2076514,440,65,70,469,2002000,detail,1,0,2
227441,20,20,4,1,1600,detail,1,0,2
227904,285,180,195,3542,10003500,detail,10,0,2
2289700,560,95,80,4286,4256000,detail,1,0,2
280740,55,40,5,3,11000,detail,1,0,2
237788,40,40,15,26,24000,detail,1,0,2
270922,382,287,324,7038,35521416,detail,6,0,2
280489,90,60,40,110,216000,detail,1,0,2
326521,35,5,5,3,875,detail,1,0,2
318747,180,100,25,71,450000,detail,1,0,2
279597,30,20,10,6,6000,detail,1,0,2
336863,277,69,68,344,1299684,detail,1,0,2
3558373,185,135,105,2515,2622375,detail,500,0,2
356692,230,230,155,994,8199500,detail,1,0,2
3558297,185,140,110,3605,2849000,detail,500,0,2
228204,380,280,110,9250,11704000,detail,1000,0,2
279891,150,150,40,124,900000,detail,1,0,2
2338785,137,77,15,40,158235,detail,10,0,2
431851,355,155,45,1445,2476125,detail,1,0,2
416338,150,55,55,67,453750,detail,1,0,2
326134,49,21,18,7,18522,detail,1,0,2
2218419,390,180,1850,3551,129870000,detail,100,0,2
415106,150,85,85,80,1083750,detail,1,0,2
369898,600,150,150,2700,13500000,detail,1,0,2
2215115,380,360,120,1463,16416000,detail,1,0,2
2018422,187,140,52,1460,1361360,detail,40,0,2
250696,90,65,15,92,87750,detail,1,0,2
3061782,300,150,150,4209,6750000,detail,1,0,2
3068086,298,200,88,12498,5244800,detail,44,0,2
221664,47,25,40,32,47000,detail,1,0,2
227431,40,40,40,30,64000,detail,1,0,2
278418,100,100,5,5,50000,detail,1,0,2
2154907,125,40,15,134,75000,detail,25,0,2
376733,176,111,59,785,1152624,detail,1,0,2
3526408,190,140,110,3638,2926000,detail,500,0,2
3060752,415,315,240,760,31374000,detail,1,0,2
2207496,500,395,150,2250,29625000,detail,1,0,2
3618087,165,125,75,1600,1546875,detail,250,0,2
2222484,450,80,30,405,1080000,detail,1,0,2
2153439,350,100,90,1308,3150000,detail,1,0,2
370003,87,86,73,130,546186,detail,1,0,2
2128501,480,25,25,534,300000,detail,1,0,2
52460,80,60,30,238,144000,detail,50,0,2
232308,47,47,7,5,15463,detail,1,0,2
2159876,235,140,100,4478,3290000,detail,20,0,2
95489,100,70,70,2305,490000,detail,100,0,2
232774,24,15,6,2,2160,detail,1,0,2
304070,180,90,40,1680,648000,detail,20,0,2
377056,253,74,44,540,823768,detail,10,0,2
95263,95,40,40,18,152000,detail,1,0,2
2125966,520,40,30,910,624000,detail,1,0,2
207420,39,39,27,63,41067,detail,1,0,2
402056,370,45,45,487,749250,detail,1,0,2
841,15,8,8,2,960,detail,1,0,2
330082,41,33,69,16,93357,detail,1,0,2
2055707,105,55,55,293,317625,detail,1,0,2
226434,280,20,20,189,112000,detail,1,0,2
325503,38,56,56,34,119168,detail,1,0,2
23591,22,22,5,2,2420,detail,1,0,2
213180,53,53,6,17,16854,detail,1,0,2
304993,399,30,30,211,359100,detail,1,0,2
274799,100,80,20,237,160000,detail,20,0,2
236502,390,305,90,1188,10705500,detail,1,0,2
373158,360,180,80,1174,5184000,detail,2,0,2
40361,127,83,56,431,590296,detail,200,0,2
240269,22,22,6,2,2904,detail,1,0,2
7231,30,10,5,30,1500,detail,1,0,2
2098127,425,65,65,655,1795625,detail,1,0,2
276033,230,105,120,1860,2898000,detail,1,0,2
355390,70,45,30,17,94500,detail,1,0,2
424667,210,55,55,305,635250,detail,1,0,2
370598,200,160,60,150,1920000,detail,50,0,2
3494785,390,100,360,4000,14040000,detail,1,0,2
331416,500,305,205,8240,31262500,detail,1,0,2
304011,475,190,110,6530,9927500,detail,10,0,2
2015521,103,86,108,312,956664,detail,1,0,2
335238,140,140,5,338,98000,detail,2,0,2
3525859,50,50,30,83,75000,detail,2,0,2
3417356,299,198,98,6712,5801796,detail,216,0,2
286875,600,150,155,2604,13950000,detail,1,0,2
258701,170,116,20,100,394400,detail,1,0,2
3065228,455,45,45,560,921375,detail,1,0,2
3060183,46,46,75,17,158700,detail,1,0,2
2074312,375,70,55,1598,1443750,detail,1,0,2
413423,164,127,90,3018,1874520,detail,500,0,2
435773,170,45,10,88,76500,detail,1,0,2
349339,50,35,35,80,61250,detail,1,0,2
325311,25,15,7,8,2625,detail,1,0,2
226691,192,131,37,1203,930624,detail,1,0,2
409944,150,40,40,254,240000,detail,6,0,2
423774,260,40,35,290,364000,detail,1,0,2
2216149,215,205,55,527,2424125,detail,1,0,2
318702,5,5,5,5,125,detail,1,0,2
346822,85,50,5,40,21250,detail,1,0,2
10063,90,15,15,72,20250,detail,1,0,2
2152678,285,200,100,11943,5700000,detail,50,0,2
237562,200,180,53,214,1908000,detail,1,0,2
376067,187,140,52,1386,1361360,detail,10,0,2
229825,319,170,59,936,3199570,detail,10,0,2
335202,378,152,125,2352,7182000,detail,5,0,2
375993,400,365,110,4725,16060000,detail,1,0,2
2113312,125,115,53,190,761875,detail,1,0,2
89668,158,99,89,1000,1392138,detail,200,0,2
240763,70,30,30,28,63000,detail,1,0,2
3518806,190,140,105,1915,2793000,detail,250,0,2
95164,42,29,41,111,49938,detail,1,0,2
383585,165,105,65,600,1126125,detail,100,0,2
304917,170,40,30,113,204000,detail,10,0,2
224376,280,120,80,1998,2688000,detail,250,0,2
341321,90,35,20,12,63000,detail,1,0,2
233956,260,150,100,423,3900000,detail,1,0,2
6072,30,20,10,20,6000,detail,1,0,2
240378,91,38,38,91,131404,detail,1,0,2
2261174,170,115,75,278,1466250,detail,1,0,2
2118932,60,5,5,3,1500,detail,1,0,2
233517,58,41,18,38,42804,detail,1,0,2
3060766,320,210,180,3048,12096000,detail,6,0,2
331572,55,35,35,31,67375,detail,1,0,2
261876,90,40,30,89,108000,detail,1,0,2
286362,595,70,70,1405,2915500,detail,1,0,2
389613,250,200,25,426,1250000,detail,1,0,2
357323,61,61,21,79,78141,detail,1,0,2
363975,340,15,15,137,76500,detail,1,0,2
356932,35,35,13,47,15925,detail,1,0,2
334032,110,80,35,359,308000,detail,1,0,2
2199289,425,285,115,4590,13929375,detail,1,0,2
75666,26,17,46,8,20332,detail,1,0,2
329175,20,20,1,1,400,detail,1,0,2
278186,15,3,3,5,135,detail,1,0,2
2233877,220,165,60,592,2178000,detail,1,0,2
2310410,585,385,200,2294,45045000,detail,1,0,2
2323873,400,365,105,3964,15330000,detail,1,0,2
2136470,90,35,35,398,110250,detail,1,0,2
415024,190,140,155,1410,4123000,detail,1,0,2
4231,140,100,100,1112,1400000,detail,1,0,2
383126,320,35,35,440,392000,detail,6,0,2
2103187,150,40,40,100,240000,detail,1,0,2
213179,20,20,13,10,5200,detail,1,0,2
209378,23,23,3,1,1587,detail,1,0,2
435414,293,284,190,4480,15810280,detail,1,0,2
206570,600,40,40,454,960000,detail,1,0,2
255069,219,47,40,720,411720,detail,10,0,2
213083,43,43,7,12,12943,detail,1,0,2
2030587,390,290,205,4700,23185500,detail,50,0,2
358108,125,60,60,287,450000,detail,1,0,2
2138697,145,25,25,156,90625,detail,1,0,2
370080,595,395,140,7915,32903500,detail,1,0,2
2006066,395,362,106,2460,15156940,detail,1,0,2
3060882,80,80,60,5,384000,detail,1,0,2
362554,310,50,50,3119,775000,detail,50,0,2
2163188,145,100,40,1957,580000,detail,1,0,2
339157,260,225,7,240,409500,detail,1,0,2
276160,110,110,97,932,1173700,detail,1,0,2
72129,31,38,38,54,44764,detail,1,0,2
226677,258,110,12,1,340560,detail,1,0,2
330219,231,160,92,400,3400320,detail,1,0,2
207951,25,13,13,11,4225,detail,1,0,2
96962,420,310,5,250,651000,detail,1,0,2
7336,32,16,8,29,4096,detail,1,0,2
357013,200,90,30,230,540000,detail,1,0,2
2345577,375,140,55,2877,2887500,detail,15,0,2
2089827,110,100,95,335,1045000,detail,1,0,2
2074313,380,70,55,1570,1463000,detail,1,0,2
318570,10,2,2,2,40,detail,1,0,2
80185,22,22,7,12,3388,detail,1,0,2
376315,110,90,90,152,891000,detail,1,0,2
319499,350,230,105,447,8452500,detail,1,0,2
325405,50,15,10,10,7500,detail,1,0,2
3436453,280,120,25,118,840000,detail,1,0,2
2183224,140,40,40,42,224000,detail,1,0,2
206624,275,65,65,1820,1161875,detail,24,0,2
359703,35,25,15,39,13125,detail,1,0,2
362174,125,65,65,465,528125,detail,1,0,2
2158095,595,140,125,3811,10412500,detail,1,0,2
2159205,155,145,53,292,1191175,detail,1,0,2
3426770,95,35,15,39,49875,detail,1,0,2
201219,30,14,14,7,5880,detail,1,0,2
356607,128,128,2,2,32768,detail,1,0,2
411722,200,70,65,745,910000,detail,1,0,2
3061489,210,110,100,1825,2310000,detail,1,0,2
