,index,ID_Product,ID_OP,ID_COLIS,CLIENT,QTE_COLISEE,ID_GARE,DATE_LIVRAISON,TYPE_OP,CODE_BARRE,PREP
3285,625,2287556,343057247,1,538457890,20,GARE17,02/12/2021,UNIT,15-07-05-A,detail
3286,624,2223891,343057247,1,538457890,12,GARE01,02/12/2021,UNIT,41-08-01-F,detail
3287,623,2105891,343057246,1,538457868,52,GARE10,02/12/2021,UNIT,20-17-05-A,detail
3288,636,2270742,343057156,1,538450099,3,GARE20,02/12/2021,UNIT,AF-02-04-E,detail
3289,622,2241997,343057248,1,538457895,1,GARE18,02/12/2021,UNIT,13-21-01-A,detail
3290,620,2222123,343057159,1,538457688,1,GARE20,02/12/2021,UNIT,AC-04-01-D,detail
3291,619,339786,343057160,1,538457854,1,GARE20,02/12/2021,UNIT,AF-02-05-A,detail
3292,618,2061197,343057163,1,538457864,2,GARE17,02/12/2021,UNIT,13-14-00-B,detail
3293,617,405312,343057165,1,538457849,1,GARE12,02/12/2021,UNIT,19-22-06-A,detail
3294,616,2223823,343057166,1,538457842,1,GARE01,02/12/2021,UNIT,41-01-02-E,detail
3295,615,375980,343057166,1,538457842,2,GARE17,02/12/2021,UNIT,13-11-02-C,detail
3296,614,2281809,343057167,1,538457869,1,GARE01,02/12/2021,UNIT,42-03-03-C,detail
3297,613,2004218,343057174,1,538457883,10,GARE02,02/12/2021,UNIT,45-06-03-A,detail
3298,612,435993,343057284,1,538457941,80,GARE18,02/12/2021,UNIT,15-17-05-A,detail
3299,611,2079797,343056801,1,538457620,4,GARE02,02/12/2021,UNIT,45-01-03-A,detail
3300,610,2238260,343056062,1,538457406,2,GARE20,02/12/2021,UNIT,AA-03-04-C,detail
3301,609,2154914,343056063,1,538457408,1,GARE20,02/12/2021,UNIT,AB-03-05-B,detail
3302,608,302754,343056242,1,538457182,1,GARE13,02/12/2021,UNIT,21-16-06-A,detail
3303,621,2105874,343057155,1,538449738,2,GARE01,02/12/2021,UNIT,41-09-02-B,detail
3304,607,2038639,343056244,1,538457370,1,GARE20,02/12/2021,UNIT,AC-02-01-A,detail
3305,637,423865,343057154,1,538434977,48,GARE05,02/12/2021,UNIT,12-18-01-A,detail
3306,639,2207454,343057078,1,638187388,1,GARE19,02/12/2021,UNIT,13-27-02-B,detail
3307,667,2222132,343057313,1,538457789,1,GARE20,02/12/2021,UNIT,AD-04-02-C,detail
3308,666,2075120,343057314,1,538457688,2,GARE06,02/12/2021,UNIT,12-27-02-C,detail
3309,665,2093109,343057316,1,538457945,1,GARE09,02/12/2021,UNIT,18-24-05-A,detail
3310,664,2005843,343057355,1,538457946,5,GARE16,02/12/2021,UNIT,15-06-05-A,detail
3311,663,2136280,343057354,1,31181290,1,GARE21,02/12/2021,UNIT,50-01-02-B,detail
3312,662,409215,343057322,1,538457786,1,GARE09,02/12/2021,UNIT,18-30-06-A,detail
3313,661,2039240,343057322,1,538457786,2,GARE23,02/12/2021,UNIT,BF-02-02-A,detail
3314,660,238159,343057097,1,538457723,10,GARE18,02/12/2021,UNIT,13-15-00-B,detail
3315,659,2112750,343057103,1,538457779,10,GARE03,02/12/2021,UNIT,48-20-12-A,detail
3316,658,2079936,343057105,1,538457788,2,GARE01,02/12/2021,UNIT,42-07-02-E,detail
3317,657,2098521,343057106,1,538457827,1,GARE21,02/12/2021,UNIT,LA-SE-RS-B,detail
3318,656,2007687,343057107,1,538457834,1,GARE13,02/12/2021,UNIT,21-26-06-C,detail
3319,655,384257,343057109,1,538457802,1,GARE23,02/12/2021,UNIT,BF-01-03-A,detail
3320,638,335507,343057062,1,538457801,1,GARE01,02/12/2021,UNIT,41-07-04-E,detail
3321,654,2184506,343057132,1,538457561,5,GARE02,02/12/2021,UNIT,45-03-03-D,detail
3322,652,2184513,343057132,1,538457561,5,GARE24,02/12/2021,UNIT,CG-02-03-B,detail
3323,651,2315223,343057144,1,538396935,1,GARE19,02/12/2021,UNIT,15-33-05-A,detail
3324,650,2158126,343057153,1,538430646,2,GARE20,02/12/2021,UNIT,AG-04-05-B,detail
3325,649,2004358,343057066,1,538457812,15,GARE04,02/12/2021,UNIT,12-11-02-B,detail
3326,648,2004306,343057068,1,538457815,72,GARE06,02/12/2021,UNIT,12-30-02-C,detail
3327,647,2039132,343057068,1,538457815,4,GARE20,02/12/2021,UNIT,AC-03-06-D,detail
3328,646,2105863,343057069,1,538457816,8,GARE01,02/12/2021,UNIT,42-06-01-F,detail
3329,645,2233883,343057071,1,538457817,1,GARE20,02/12/2021,UNIT,AA-02-04-D,detail
3330,644,2004158,343057090,1,538457836,2,GARE10,02/12/2021,UNIT,20-03-05-A,detail
3331,643,2004122,343057090,1,538457836,1,GARE08,02/12/2021,UNIT,20-21-05-A,detail
3332,642,274086,343057091,1,638187372,1,GARE01,02/12/2021,UNIT,42-08-04-C,detail
3333,641,2117972,343057085,1,538457830,2,GARE20,02/12/2021,UNIT,AF-03-03-B,detail
3334,640,2223887,343057084,1,538457184,1,GARE02,02/12/2021,UNIT,45-07-02-B,detail
3335,653,2070396,343057148,1,538457878,2,GARE20,02/12/2021,UNIT,AB-01-04-B,detail
3336,541,2079910,343055834,1,538457369,2,GARE02,02/12/2021,UNIT,45-02-01-C,detail
3337,606,203861,343056246,1,538451378,1,GARE20,02/12/2021,UNIT,AE-04-05-F,detail
3338,604,2262134,343056247,1,538457180,100,GARE22,02/12/2021,UNIT,50-06-01-A,detail
3339,571,2198932,343056262,1,538457433,1,GARE08,02/12/2021,UNIT,20-23-05-A,detail
3340,570,2156391,343055893,1,538457227,2,GARE02,02/12/2021,UNIT,45-01-03-D,detail
3341,569,369624,343055892,1,538457218,2,GARE21,02/12/2021,UNIT,50-01-01-A,detail
3342,568,2122302,343055842,1,538457396,1,GARE18,02/12/2021,UNIT,13-17-02-A,detail
3343,567,2238589,343055843,1,538457403,1,GARE04,02/12/2021,UNIT,12-06-03-B,detail
3344,566,2261209,343055843,1,538457403,5,GARE03,02/12/2021,UNIT,48-29-18-A,detail
3345,565,2261210,343055843,1,538457403,5,GARE03,02/12/2021,UNIT,48-24-08-A,detail
3346,564,423873,343055844,1,538457404,6,GARE19,02/12/2021,UNIT,13-23-01-C,detail
3347,563,423877,343055844,1,538457405,1,GARE01,02/12/2021,UNIT,42-07-04-F,detail
3348,562,1953,343055845,1,538457400,1,GARE02,02/12/2021,UNIT,DB-03-03-B,detail
3349,561,2241984,343055845,1,538457400,3,GARE02,02/12/2021,UNIT,DA-02-02-A,detail
3350,560,2241992,343055845,1,538457400,3,GARE02,02/12/2021,UNIT,DA-04-03-A,detail
3351,559,409279,343055850,1,31178774,1,GARE06,02/12/2021,UNIT,12-25-00-A,detail
3352,572,332069,343056258,1,538457423,2,GARE01,02/12/2021,UNIT,42-07-03-F,detail
3353,558,2004199,343055852,1,31178501,19,GARE05,02/12/2021,UNIT,12-22-01-B,detail
3354,556,386229,343055854,1,538456933,2,GARE17,02/12/2021,UNIT,13-07-02-B,detail
3355,554,2004200,343055852,1,31178501,8,GARE06,02/12/2021,UNIT,12-29-01-B,detail
3356,553,339269,343055840,1,538457350,1,GARE24,02/12/2021,UNIT,CL-03-04-A,detail
3357,552,2233870,343055827,1,538457336,1,GARE23,02/12/2021,UNIT,BZ-04-05-D,detail
3358,551,315938,343055827,1,538457336,1,GARE22,02/12/2021,UNIT,50-06-02-B,detail
3359,550,315939,343055827,1,538457336,1,GARE19,02/12/2021,UNIT,13-32-00-C,detail
3360,549,315940,343055827,1,538457336,2,GARE23,02/12/2021,UNIT,BD-03-03-B,detail
3361,548,315730,343055828,1,538457337,1,GARE06,02/12/2021,UNIT,12-30-02-B,detail
3362,547,2007056,343055829,1,538457346,2,GARE18,02/12/2021,UNIT,13-19-02-C,detail
3363,546,2223705,343055831,1,538457362,5,GARE05,02/12/2021,UNIT,12-21-02-A,detail
3364,545,337919,343055840,1,538457350,1,GARE24,02/12/2021,UNIT,CD-01-04-B,detail
3365,544,2127891,343055840,1,538457350,4,GARE01,02/12/2021,UNIT,42-02-03-D,detail
3366,543,339271,343055840,1,538457350,1,GARE23,02/12/2021,UNIT,BJ-03-01-B,detail
3367,557,2004128,343055855,1,538394914,9,GARE18,02/12/2021,UNIT,15-21-05-A,detail
3368,605,2060429,343056247,1,538457180,2,GARE07,02/12/2021,UNIT,12-34-00-B,detail
3369,573,2281311,343056259,1,538457428,1,GARE06,02/12/2021,UNIT,12-26-00-A,detail
3370,575,2221954,343056262,1,538457433,1,GARE20,02/12/2021,UNIT,AC-04-03-B,detail
3371,603,2101917,343056248,1,538457057,5,GARE12,02/12/2021,UNIT,19-28-05-A,detail
3372,602,2223838,343056248,1,538457057,5,GARE02,02/12/2021,UNIT,45-03-02-E,detail
3373,601,2223839,343056248,1,538457057,3,GARE24,02/12/2021,UNIT,CE-04-02-A,detail
3374,600,409197,343056248,1,538457057,5,GARE17,02/12/2021,UNIT,13-13-02-B,detail
3375,599,409198,343056248,1,538457057,5,GARE18,02/12/2021,UNIT,13-15-02-C,detail
3376,598,2184539,343056251,1,538457413,10,GARE18,02/12/2021,UNIT,13-15-02-A,detail
3377,597,2241982,343055897,1,538457297,3,GARE17,02/12/2021,UNIT,13-13-01-A,detail
3378,596,2261257,343055899,1,538457319,2,GARE04,02/12/2021,UNIT,12-12-02-C,detail
3379,595,332073,343055900,1,538457316,1,GARE01,02/12/2021,UNIT,42-08-02-E,detail
3380,594,355410,343055900,1,538457316,1,GARE06,02/12/2021,UNIT,12-28-02-C,detail
3381,593,381403,343055900,1,538457316,1,GARE01,02/12/2021,UNIT,42-09-03-E,detail
3382,592,2261172,343055902,1,538457335,3,GARE21,02/12/2021,UNIT,50-01-02-A,detail
3383,591,2098502,343055911,1,538457340,1,GARE06,02/12/2021,UNIT,12-25-00-B,detail
3384,574,2238591,343056260,1,538457431,1,GARE08,02/12/2021,UNIT,20-29-06-A,detail
3385,590,406292,343055908,1,538457381,1,GARE20,02/12/2021,UNIT,AA-04-05-B,detail
3386,588,285713,343055910,1,538457395,2,GARE22,02/12/2021,UNIT,50-04-02-D,detail
3387,587,2079912,343056401,1,538457474,4,GARE06,02/12/2021,UNIT,14-27-05-A,detail
3388,586,2224264,343056332,1,538457449,1,GARE20,02/12/2021,UNIT,AG-01-04-D,detail
3389,585,2120430,343056327,1,538457452,1,GARE02,02/12/2021,UNIT,DA-01-02-A,detail
3390,584,2131008,343056268,1,538457436,2,GARE20,02/12/2021,UNIT,AA-01-02-A,detail
3391,583,2159387,343056324,1,538457448,1,GARE23,02/12/2021,UNIT,BG-02-05-B,detail
3392,582,2179713,343056319,1,538454161,1,GARE20,02/12/2021,UNIT,AC-03-05-B,detail
3393,581,2238592,343056317,1,538453890,1,GARE04,02/12/2021,UNIT,12-06-02-A,detail
3394,580,2206619,343056324,1,538457448,1,GARE09,02/12/2021,UNIT,18-33-06-B,detail
3395,579,286799,343055893,1,538457227,2,GARE19,02/12/2021,UNIT,13-24-02-C,detail
3396,578,2070234,343056254,1,538457393,1,GARE24,02/12/2021,UNIT,CE-01-04-C,detail
3397,577,2121565,343056266,1,638186935,1,GARE20,02/12/2021,UNIT,AC-01-01-B,detail
3398,576,2105858,343056263,1,538457422,7,GARE16,02/12/2021,UNIT,15-01-05-A,detail
3399,589,2079798,343055907,1,538457359,2,GARE04,02/12/2021,UNIT,12-09-01-A,detail
3400,927,298500,343055766,1,538457218,2,GARE23,02/12/2021,UNIT,BD-05-02-A,detail
3401,1084,2071170,343059907,1,538459179,10,GARE20,02/12/2021,UNIT,AB-02-03-D,detail
3402,929,2004198,343055795,1,538457288,1,GARE02,02/12/2021,UNIT,45-02-01-F,detail
3403,1279,2113979,343060276,1,538459316,2,GARE06,02/12/2021,UNIT,12-23-01-B,detail
3404,1278,2082435,343060278,1,538459315,1,GARE24,02/12/2021,UNIT,CH-01-01-A,detail
3405,1277,2114057,343060278,1,538459315,14,GARE01,02/12/2021,UNIT,41-03-01-E,detail
3406,1276,2184514,343060288,1,538459334,4,GARE23,02/12/2021,UNIT,BE-05-03-B,detail
3407,1275,2184507,343060288,1,538459334,12,GARE18,02/12/2021,UNIT,13-21-01-B,detail
3408,1274,2101547,343060286,1,538459322,1,GARE11,02/12/2021,UNIT,18-20-05-A,detail
3409,1273,2101046,343060286,1,538459322,3,GARE10,02/12/2021,UNIT,20-04-05-A,detail
3410,1272,2272047,343060283,1,538459323,2,GARE24,02/12/2021,UNIT,CM-01-02-B,detail
3411,1271,273124,343060282,1,538459327,1,GARE16,02/12/2021,UNIT,13-03-00-B,detail
3412,1270,332071,343060381,1,538459351,2,GARE04,02/12/2021,UNIT,12-14-01-B,detail
3413,1269,274614,343060444,1,538459364,1,GARE24,02/12/2021,UNIT,CF-01-01-A,detail
3414,1268,2233713,343060445,1,538459370,1,GARE06,02/12/2021,UNIT,12-23-02-C,detail
3415,1267,2243261,343060461,1,538459000,2,GARE23,02/12/2021,UNIT,BD-05-04-B,detail
3416,1280,2159409,343060272,1,538459203,1,GARE23,02/12/2021,UNIT,BH-05-05-A,detail
3417,1266,2168887,343060451,1,538459388,2,GARE18,02/12/2021,UNIT,13-19-01-B,detail
3418,1264,2312458,343060386,1,538459339,1,GARE20,02/12/2021,UNIT,AC-01-05-E,detail
3419,1263,409182,343060386,1,538459339,4,GARE02,02/12/2021,UNIT,DC-04-04-A,detail
3420,1262,2006300,343060440,1,538459369,1,GARE20,02/12/2021,UNIT,AA-04-04-C,detail
3421,1261,2216107,343060439,1,538459321,1,GARE23,02/12/2021,UNIT,BK-05-05-A,detail
3422,1260,2076228,343060439,1,538459321,1,GARE03,02/12/2021,UNIT,48-09-08-A,detail
3423,1259,2039229,343060441,1,538459127,1,GARE12,02/12/2021,UNIT,19-18-06-C,detail
3424,1258,2197931,343060428,1,538360789,34,GARE03,02/12/2021,UNIT,48-01-17-A,detail
3425,1257,2223924,343060270,1,538459259,2,GARE02,02/12/2021,UNIT,45-08-01-A,detail
3426,1256,2194559,343060101,1,638184996,2,GARE12,02/12/2021,UNIT,19-22-06-D,detail
3427,1255,2025569,343060104,1,538459244,10,GARE03,02/12/2021,UNIT,48-30-18-A,detail
3428,1254,2025568,343060104,1,538459244,10,GARE20,02/12/2021,UNIT,AB-02-03-C,detail
3429,1253,20871,343060091,1,538459284,3,GARE17,02/12/2021,UNIT,13-09-00-B,detail
3430,1252,2047741,343060104,1,538459244,3,GARE16,02/12/2021,UNIT,13-05-02-A,detail
3431,1265,230604,343060386,1,538459339,1,GARE02,02/12/2021,UNIT,45-06-03-C,detail
3432,1251,234199,343060089,1,538459281,1,GARE03,02/12/2021,UNIT,48-07-05-B,detail
3433,1281,286800,343060271,1,538459011,8,GARE19,02/12/2021,UNIT,13-25-02-B,detail
3434,1283,10405,343060381,1,538459351,1,GARE23,02/12/2021,UNIT,BE-05-04-C,detail
3435,1311,418764,343057784,1,538458283,10,GARE20,02/12/2021,UNIT,AE-04-01-A,detail
3436,1310,305904,343057785,1,538458265,2,GARE24,02/12/2021,UNIT,CF-03-03-A,detail
3437,1309,2216118,343057842,1,538458257,2,GARE24,02/12/2021,UNIT,CG-02-05-A,detail
3438,1308,207320,343057842,1,538458257,10,GARE03,02/12/2021,UNIT,48-05-07-A,detail
3439,1307,411216,343057789,1,538458286,1,GARE05,02/12/2021,UNIT,12-16-02-C,detail
3440,1306,2246790,343057846,1,538452687,2,GARE01,02/12/2021,UNIT,42-08-02-C,detail
3441,1305,409202,343057775,1,538458252,3,GARE06,02/12/2021,UNIT,12-25-02-B,detail
3442,1304,2184470,343057768,1,538458097,6,GARE23,02/12/2021,UNIT,BJ-02-04-A,detail
3443,1303,2184479,343057768,1,538458097,1,GARE03,02/12/2021,UNIT,48-10-23-A,detail
3444,1302,2159394,343057769,1,538458232,2,GARE24,02/12/2021,UNIT,CC-04-05-C,detail
3445,1301,2025575,343057775,1,538458252,6,GARE03,02/12/2021,UNIT,48-05-13-A,detail
3446,1300,258017,343057773,1,538458242,8,GARE01,02/12/2021,UNIT,42-08-02-A,detail
3447,1299,258026,343057773,1,538458242,2,GARE01,02/12/2021,UNIT,41-08-03-D,detail
3448,1282,273384,343060305,1,538459311,4,GARE02,02/12/2021,UNIT,45-01-04-D,detail
3449,1298,2172926,343057873,1,538458351,4,GARE22,02/12/2021,UNIT,50-06-00-B,detail
3450,1296,2207192,343057852,1,538458244,2,GARE20,02/12/2021,UNIT,AE-01-02-A,detail
3451,1295,2036087,343057857,1,538458302,3,GARE01,02/12/2021,UNIT,41-03-01-F,detail
3452,1294,365809,343057857,1,538458302,3,GARE20,02/12/2021,UNIT,AK-04-02-C,detail
3453,1293,423875,343057862,1,538458323,2,GARE02,02/12/2021,UNIT,45-06-04-F,detail
3454,1292,423871,343057862,1,538458323,2,GARE17,02/12/2021,UNIT,15-11-05-A,detail
3455,1291,51343,343057860,1,538458312,1,GARE13,02/12/2021,UNIT,21-32-05-A,detail
3456,1290,2139631,343057860,1,538458312,2,GARE24,02/12/2021,UNIT,CN-01-04-A,detail
3457,1289,2207455,343058780,1,538458800,1,GARE20,02/12/2021,UNIT,AG-01-01-A,detail
3458,1288,2112585,343060305,1,538459311,5,GARE01,02/12/2021,UNIT,41-06-04-F,detail
3459,1287,2122298,343060289,1,538459332,1,GARE02,02/12/2021,UNIT,DC-03-02-A,detail
3460,1286,2112587,343060305,1,538459311,3,GARE01,02/12/2021,UNIT,41-08-04-B,detail
3461,1285,2180119,343060308,1,538459240,1,GARE02,02/12/2021,UNIT,DA-05-02-A,detail
3462,1284,2229875,343060374,1,538459355,1,GARE10,02/12/2021,UNIT,20-10-05-A,detail
3463,1297,2237397,343057848,1,538458153,10,GARE01,02/12/2021,UNIT,42-01-02-E,detail
3464,1312,2287820,343057779,1,538458269,5,GARE07,02/12/2021,UNIT,12-32-02-A,detail
3465,1250,2201413,343060075,1,538459241,1,GARE05,02/12/2021,UNIT,14-13-05-A,detail
3466,1248,418302,343060079,1,538459259,1,GARE15,02/12/2021,UNIT,EE-01-01-B,detail
3467,1215,2258605,343060987,1,538459513,1,GARE03,02/12/2021,UNIT,48-05-18-A,detail
3468,1214,2179710,343060985,1,538459508,1,GARE13,02/12/2021,UNIT,21-18-06-C,detail
3469,1213,2149989,343060985,1,538459508,1,GARE12,02/12/2021,UNIT,19-30-05-A,detail
3470,1212,2168874,343060983,1,538459489,1,GARE18,02/12/2021,UNIT,13-18-01-C,detail
3471,1211,2117870,343060971,1,538459377,1,GARE23,02/12/2021,UNIT,BF-01-03-B,detail
3472,1210,409201,343060971,1,538459377,2,GARE11,02/12/2021,UNIT,18-10-06-B,detail
3473,1209,203852,343060979,1,538459480,2,GARE19,02/12/2021,UNIT,13-27-00-C,detail
3474,1208,2113976,343060977,1,538459479,5,GARE01,02/12/2021,UNIT,41-06-03-F,detail
3475,1207,336645,343060975,1,538459458,1,GARE02,02/12/2021,UNIT,DC-04-05-A,detail
3476,1206,238160,343060973,1,538459460,3,GARE22,02/12/2021,UNIT,50-04-02-F,detail
3477,1205,2223834,343060972,1,538459475,2,GARE01,02/12/2021,UNIT,42-09-01-B,detail
3478,1204,336550,343061027,1,538459458,15,GARE19,02/12/2021,UNIT,13-30-03-B,detail
3479,1203,2305504,343061274,1,538459535,2,GARE23,02/12/2021,UNIT,BF-03-01-B,detail
3480,1216,2243838,343060987,1,538459513,1,GARE03,02/12/2021,UNIT,48-06-38-A,detail
3481,1202,2238268,343061276,1,538459539,1,GARE23,02/12/2021,UNIT,BH-04-04-D,detail
3482,1200,376747,343061280,1,538459571,2,GARE05,02/12/2021,UNIT,12-18-00-A,detail
3483,1199,2179720,343061784,1,538340450,41,GARE15,02/12/2021,UNIT,21-02-06-A,detail
3484,1198,2025571,343061321,1,538459579,1,GARE03,02/12/2021,UNIT,48-30-42-A,detail
3485,1197,2305501,343061274,1,538459535,2,GARE23,02/12/2021,UNIT,BD-01-01-A,detail
3486,1196,2233562,343060964,1,538451913,2,GARE05,02/12/2021,UNIT,12-16-02-A,detail
3487,1195,2305500,343061274,1,538459535,2,GARE23,02/12/2021,UNIT,BE-03-01-A,detail
3488,1194,2201416,343061244,1,538459520,1,GARE04,02/12/2021,UNIT,12-06-00-A,detail
3489,1193,2102013,343061262,1,538459484,10,GARE01,02/12/2021,UNIT,42-06-03-D,detail
3490,1192,62192,343061263,1,538459517,1,GARE20,02/12/2021,UNIT,AK-03-04-B,detail
3491,1191,2117896,343061274,1,538459535,1,GARE20,02/12/2021,UNIT,AF-01-01-A,detail
3492,1190,2179723,343061270,1,538459528,1,GARE20,02/12/2021,UNIT,AC-03-01-B,detail
3493,1189,2223707,343061269,1,538459522,1,GARE01,02/12/2021,UNIT,41-02-02-C,detail
3494,1188,2105716,343061268,1,538459540,1,GARE19,02/12/2021,UNIT,13-25-01-A,detail
3495,1201,2310199,343061277,1,538459556,1,GARE20,02/12/2021,UNIT,AA-03-05-A,detail
3496,1249,2223847,343060079,1,538459259,2,GARE01,02/12/2021,UNIT,41-03-02-E,detail
3497,1217,2243827,343060987,1,538459513,1,GARE03,02/12/2021,UNIT,48-07-19-A,detail
3498,1219,2163394,343060075,1,538459241,1,GARE01,02/12/2021,UNIT,42-04-03-A,detail
3499,1247,418308,343060079,1,538459259,2,GARE02,02/12/2021,UNIT,DC-06-02-B,detail
3500,1246,418310,343060079,1,538459259,1,GARE02,02/12/2021,UNIT,DB-05-01-B,detail
3501,1245,418312,343060079,1,538459259,1,GARE02,02/12/2021,UNIT,DB-06-04-A,detail
3502,1244,2159210,343060080,1,538459263,1,GARE24,02/12/2021,UNIT,CL-03-05-D,detail
3503,1243,2131009,343060084,1,538459276,3,GARE20,02/12/2021,UNIT,AB-02-05-C,detail
3504,1242,2070410,343060104,1,538459244,5,GARE20,02/12/2021,UNIT,AC-02-03-D,detail
3505,1241,2313323,343060133,1,638139282,1,GARE24,02/12/2021,UNIT,CF-01-01-B,detail
3506,1240,2128504,343060159,1,538459302,1,GARE21,02/12/2021,UNIT,51-03-05-B,detail
3507,1239,2105888,343060160,1,538459303,1,GARE71,02/12/2021,UNIT,12-19-01-B,detail
3508,1238,274949,343060162,1,538459304,4,GARE06,02/12/2021,UNIT,12-24-01-A,detail
3509,1237,2131204,343060269,1,538457625,2,GARE24,02/12/2021,UNIT,CF-01-04-C,detail
3510,1236,2049925,343060269,1,538457625,1,GARE01,02/12/2021,UNIT,42-04-01-D,detail
3511,1235,2042317,343060269,1,538457625,1,GARE23,02/12/2021,UNIT,BG-04-01-B,detail
3512,1218,203856,343060986,1,538459510,1,GARE02,02/12/2021,UNIT,46-05-00-A,detail
3513,1234,2070381,343060104,1,538459244,1,GARE20,02/12/2021,UNIT,AD-01-05-C,detail
3514,1232,2094452,343060104,1,538459244,10,GARE20,02/12/2021,UNIT,AC-02-05-A,detail
3515,1231,2104282,343060104,1,538459244,4,GARE20,02/12/2021,UNIT,AE-02-02-A,detail
3516,1230,2113320,343060104,1,538459244,1,GARE23,02/12/2021,UNIT,BC-02-05-B,detail
3517,1229,2122281,343060104,1,538459244,1,GARE24,02/12/2021,UNIT,CG-01-03-A,detail
3518,1228,2154719,343060104,1,538459244,1,GARE20,02/12/2021,UNIT,AB-04-06-B,detail
3519,1227,2154912,343060104,1,538459244,1,GARE03,02/12/2021,UNIT,48-05-14-A,detail
3520,1226,2159211,343060104,1,538459244,2,GARE23,02/12/2021,UNIT,BJ-04-05-B,detail
3521,1225,2168885,343060104,1,538459244,1,GARE02,02/12/2021,UNIT,DB-06-03-A,detail
3522,1224,418319,343060104,1,538459244,4,GARE03,02/12/2021,UNIT,48-24-07-A,detail
3523,1223,418311,343060104,1,538459244,5,GARE24,02/12/2021,UNIT,CK-02-04-C,detail
3524,1222,274946,343060104,1,538459244,5,GARE07,02/12/2021,UNIT,12-31-01-A,detail
3525,1221,260351,343060104,1,538459244,6,GARE06,02/12/2021,UNIT,12-24-03-B,detail
3526,1220,260348,343060104,1,538459244,3,GARE05,02/12/2021,UNIT,12-16-02-B,detail
3527,1233,433787,343060104,1,538459244,2,GARE09,02/12/2021,UNIT,18-36-06-C,detail
3528,1313,2222106,343057778,1,538458258,1,GARE14,02/12/2021,UNIT,ED-02-05-A,detail
3529,1314,2221955,343057778,1,538458258,3,GARE20,02/12/2021,UNIT,AB-03-01-D,detail
3530,1315,2267012,343057986,1,538384229,1,GARE24,02/12/2021,UNIT,CD-03-02-B,detail
3531,1408,409210,343058580,1,538458694,2,GARE02,02/12/2021,UNIT,DC-04-03-B,detail
3532,1407,2179276,343058585,1,538458715,1,GARE03,02/12/2021,UNIT,48-02-37-A,detail
3533,1406,2007754,343058726,1,538458756,1,GARE01,02/12/2021,UNIT,42-01-03-B,detail
3534,1405,2149244,343058730,1,538458777,1,GARE20,02/12/2021,UNIT,AB-04-04-E,detail
3535,1404,203858,343058744,1,538458784,1,GARE02,02/12/2021,UNIT,46-10-00-A,detail
3536,1403,409175,343058735,1,538458742,3,GARE09,02/12/2021,UNIT,18-32-06-B,detail
3537,1402,2232605,343058735,1,538458742,1,GARE05,02/12/2021,UNIT,12-22-01-A,detail
3538,1401,305541,343058734,1,538458781,1,GARE18,02/12/2021,UNIT,13-18-00-B,detail
3539,1400,2054143,343058733,1,638187756,3,GARE23,02/12/2021,UNIT,BA-03-04-B,detail
3540,1399,2237090,343058732,1,538458763,6,GARE01,02/12/2021,UNIT,41-03-02-F,detail
3541,1398,2206738,343058504,1,538458572,1,GARE24,02/12/2021,UNIT,CE-02-03-A,detail
3542,1397,265857,343058715,1,538458606,1,GARE20,02/12/2021,UNIT,AA-03-06-E,detail
3543,1396,2118057,343058715,1,538458606,6,GARE03,02/12/2021,UNIT,48-26-10-A,detail
3544,1409,260353,343058577,1,538458710,30,GARE07,02/12/2021,UNIT,12-32-02-B,detail
3545,1395,2054137,343058342,1,538458578,5,GARE24,02/12/2021,UNIT,CF-03-03-B,detail
3546,1393,341528,343058342,1,538458578,1,GARE03,02/12/2021,UNIT,48-06-32-A,detail
3547,928,2079934,343055767,1,538457230,2,GARE23,02/12/2021,UNIT,BE-04-02-B,detail
3548,1391,2094675,343058334,1,538458590,4,GARE20,02/12/2021,UNIT,AF-01-04-A,detail
3549,1390,361908,343058266,1,538458551,1,GARE01,02/12/2021,UNIT,41-02-03-A,detail
3550,1389,373297,343058263,1,538458528,2,GARE10,02/12/2021,UNIT,20-13-06-B,detail
3551,1388,340234,343058493,1,538458656,1,GARE01,02/12/2021,UNIT,42-09-04-D,detail
3552,1387,2233884,343058498,1,538458671,1,GARE20,02/12/2021,UNIT,AA-04-02-C,detail
3553,1386,2229863,343058494,1,538458651,1,GARE20,02/12/2021,UNIT,AH-03-03-B,detail
3554,1385,2233882,343058428,1,538458612,1,GARE20,02/12/2021,UNIT,AA-02-03-A,detail
3555,1384,2238261,343058428,1,538458612,1,GARE20,02/12/2021,UNIT,AA-03-05-E,detail
3556,1383,2200125,343058431,1,538458577,1,GARE05,02/12/2021,UNIT,14-18-05-A,detail
3557,1382,2200108,343058431,1,538458577,1,GARE09,02/12/2021,UNIT,18-23-05-A,detail
3558,1381,2222128,343058430,1,538458609,1,GARE20,02/12/2021,UNIT,AC-02-01-D,detail
3559,1394,216362,343058342,1,538458578,5,GARE01,02/12/2021,UNIT,41-03-03-C,detail
3560,1380,2179711,343058430,1,538458609,1,GARE08,02/12/2021,UNIT,20-28-06-B,detail
3561,1410,2158259,343058689,1,538434204,2,GARE02,02/12/2021,UNIT,DB-04-05-B,detail
3562,1412,274947,343058058,1,538458390,1,GARE05,02/12/2021,UNIT,12-20-01-C,detail
3563,1441,2100958,343058173,1,538458510,1,GARE17,02/12/2021,UNIT,15-12-05-A,detail
3564,1440,2223703,343058172,1,538458507,15,GARE01,02/12/2021,UNIT,42-06-03-F,detail
